Graph
Time (Seconds),L2_force (kg*m/s^2),L1_force (kg*m/s^2),L3_force (kg*m/s^2),R2_force (kg*m/s^2),R3_force (kg*m/s^2),body_x (Meters),body_y (Meters),body_z (Meters),body_alpha (Degrees),body_beta (Degrees),body_gemma (Degrees),L1_angle (Degrees),L2_angle (Degrees),L3_angle (Degrees),R2_angle (Degrees),R3_angle (Degrees),L1_tor (kg*m^2/s^2),L2_tor (kg*m^2/s^2),L3_tor (kg*m^2/s^2),R2_tor (kg*m^2/s^2),R3_tor (kg*m^2/s^2),L1_angle2 (Degrees),L2_angle2 (Degrees),L3_angle2 (Degrees),R2_angle2 (Degrees),R3_angle2 (Degrees),L1_tor2 (kg*m^2/s^2),L2_tor2 (kg*m^2/s^2),L3_tor2 (kg*m^2/s^2),R2_tor2 (kg*m^2/s^2),R3_tor2 (kg*m^2/s^2),L1_force_x (kg*m/s^2),L2_force_x (kg*m/s^2),L3_force_x (kg*m/s^2),R2_force_x (kg*m/s^2),R3_force_x (kg*m/s^2),L1_force_y (kg*m/s^2),L2_force_y (kg*m/s^2),L3_force_y (kg*m^2/s^2),R2_force_y (kg*m/s^2),R3_force_y (kg*m/s^2)
0.250000,-0.118074,0.439750,1.300301,1.052911,0.228400,0.399960,0.0000055,0.021458,0.082530,-0.220064,0.013652,-29.196985,-30.408543,-28.719576,-28.132023,-30.587738,-0.011567,0.008385,-0.023587,-0.021913,-0.005600,8.612131,13.293324,10.172720,-8.989725,-9.560733,0.007470,-0.002238,0.016462,-0.017406,-0.004805,-0.004738,0.015913,0.007916,0.002160,0.000386,0.004068,0.007341,-0.024035,0.004317,0.006246
0.260000,0.020219,0.001251,0.974802,0.561385,0.216139,0.399980,0.0000039,0.021552,-0.100342,-0.786614,0.001547,-27.259809,-32.373661,-27.194899,-26.860794,-32.559586,-0.002395,-0.001165,-0.022729,-0.013688,0.001134,10.450462,11.268937,12.767399,-11.126446,-8.146338,-0.007749,0.007948,0.008965,-0.001141,-0.011693,-0.005740,-0.004410,-0.001082,0.000873,0.014070,0.027455,-0.029438,-0.023355,-0.021753,0.019110
0.270000,-0.004399,0.133926,0.924486,0.309712,0.860389,0.399985,0.00000095,0.021467,-0.478621,-0.961851,-0.014787,-25.495218,-30.560312,-26.397058,-25.105511,-31.905422,-0.002211,-0.008760,-0.020969,-0.007009,-0.026665,12.479192,9.365883,15.962125,-13.474816,-6.733654,0.001825,0.000192,0.014559,-0.006186,-0.011586,0.005412,-0.025813,0.010864,0.004080,-0.000400,-0.001874,-0.005724,-0.021470,-0.000967,-0.011075
0.280000,1.074119,-0.030484,0.426093,-0.042811,1.202723,0.399986,0.0000082,0.021403,-0.382119,-0.619720,-0.019351,-25.492384,-28.232124,-24.540335,-25.128155,-30.482370,-0.000794,-0.024224,-0.011548,-0.000425,-0.027845,14.286270,9.103030,17.987495,-15.444265,-5.230272,-0.000750,0.011155,0.009978,-0.001185,-0.020976,-0.006812,0.018006,-0.003838,-0.005092,0.013523,0.004373,0.013228,-0.011935,0.006903,-0.001299
0.290000,1.428548,0.084197,-0.067718,-0.060605,1.627164,0.399981,0.000012,0.021515,0.010881,0.104544,0.012094,-25.317776,-28.074875,-26.517576,-25.127821,-29.395308,-0.002542,-0.031288,0.007829,0.000235,-0.041154,16.164955,8.726605,16.232491,-17.399832,-5.105177,0.000085,0.020625,0.007125,-0.000016,-0.021268,-0.000327,-0.001685,0.011324,-0.004033,-0.009502,0.005693,0.001926,0.007582,0.003211,-0.007526
0.300000,0.713529,0.511745,-0.060998,0.156504,1.024646,0.399982,0.000018,0.021683,0.464593,0.815266,0.028009,-27.668230,-26.532541,-28.452574,-27.116585,-27.990995,-0.002032,-0.016874,0.000913,0.004543,-0.021987,14.698267,11.041438,14.237283,-15.601011,-7.263039,0.016512,0.004277,-0.001485,-0.010873,-0.009084,0.007279,-0.013173,0.003489,0.015149,-0.010178,-0.016984,0.026450,0.001049,0.015857,-0.007801
0.310000,0.384547,0.826305,-0.013647,0.645567,0.801539,0.399990,0.000013,0.021922,0.633785,0.960634,0.029620,-27.420998,-24.916874,-28.470238,-27.708004,-26.894049,-0.016301,-0.007174,0.000459,-0.011747,-0.015306,13.293624,12.743277,12.332316,-13.807017,-9.142348,0.018210,0.008813,0.000585,-0.012032,-0.012224,-0.010319,0.000323,0.005319,-0.006469,-0.005300,-0.003671,-0.006710,0.000580,0.004552,0.009970
0.320000,0.219615,0.899982,0.029968,0.778734,0.644133,0.400006,-0.0000015,0.022178,0.338995,0.439226,0.035537,-25.879925,-22.938847,-26.525995,-26.049864,-25.204651,-0.022460,-0.003045,-0.005775,-0.020072,-0.010781,10.735118,15.065840,10.574253,-11.928958,-11.506221,0.016158,0.004610,0.001256,-0.013392,-0.007876,-0.013293,0.008724,-0.003527,-0.010804,0.002932,0.001399,-0.003860,-0.005518,0.007585,-0.002750
0.330000,-0.100369,0.652229,1.103384,1.086152,0.249884,0.400036,-0.0000067,0.022581,0.460990,-0.376496,0.030195,-23.731480,-22.864407,-25.077389,-25.287909,-25.485931,-0.014875,0.001889,-0.019311,-0.020107,-0.004308,8.950006,17.020367,9.980328,-9.312574,-13.513194,0.011129,-0.002893,0.014525,-0.019492,-0.005905,-0.002228,0.005337,0.013476,0.007030,0.005569,0.008338,0.007034,-0.019613,0.009869,0.006979
0.340000,0.018242,-0.039438,0.864659,0.545557,0.210816,0.400060,-0.0000080,0.022818,0.200527,-0.873317,0.018926,-21.744173,-24.833557,-22.846161,-23.515688,-27.390997,-0.000385,0.006406,-0.019253,-0.013713,0.001401,10.633730,14.989561,13.254337,-11.523107,-12.065706,-0.008035,0.009889,0.006360,-0.001430,-0.011936,-0.004678,0.007951,-0.001709,-0.002474,0.010422,0.023729,-0.033411,-0.019794,-0.018846,0.015583
0.350000,-0.038279,0.047023,0.778240,0.485036,0.223138,0.400081,-0.0000052,0.022653,0.126647,-1.056944,0.006858,-19.818220,-26.793465,-21.131416,-22.081450,-29.422434,-0.000595,-0.000417,-0.015494,-0.008497,-0.005467,12.620851,13.034296,16.713009,-13.187640,-10.497135,-0.000933,-0.001314,0.013385,-0.008101,-0.003893,0.002558,-0.005619,0.011854,0.009529,0.001911,0.005325,0.003601,-0.015851,0.000787,0.000743
0.360000,-0.001512,0.393632,0.612881,0.230020,1.020171,0.400090,-0.0000048,0.022298,-0.131309,-1.009319,-0.007511,-18.236048,-24.831299,-19.424168,-20.311298,-27.961996,-0.005686,-0.008576,-0.009628,-0.004981,-0.027932,15.265145,11.134983,19.146358,-15.371264,-9.878463,0.006498,0.000607,0.013195,-0.004103,-0.014308,0.008982,-0.020054,0.011622,0.003142,0.007001,-0.000105,-0.009155,-0.010081,-0.002428,-0.005036
0.370000,1.367298,0.220707,-0.012564,0.010331,1.450477,0.400100,-0.0000018,0.022103,-0.143179,-0.679211,0.002895,-18.387703,-24.354456,-19.479439,-20.330547,-26.754915,-0.004395,-0.023892,-0.001270,-0.000927,-0.033448,17.570581,8.492357,21.121159,-17.321028,-8.565323,0.003797,0.019020,0.002666,-0.001275,-0.021061,-0.000104,0.030081,-0.005432,-0.002452,0.012956,0.003803,0.012972,-0.001343,0.002884,-0.003415
0.380000,1.001516,0.496861,-0.059005,0.376108,1.132305,0.400115,-0.0000032,0.022172,0.107338,-0.312016,0.028492,-20.250954,-23.427860,-21.461067,-22.308859,-24.423498,-0.000119,-0.021815,0.008271,0.001428,-0.024094,15.251703,11.575232,19.139174,-15.949993,-11.451596,0.018200,0.008459,0.006258,-0.016320,-0.013664,0.013750,-0.000395,0.014119,0.014052,0.002936,-0.022699,0.025684,0.008074,0.015170,-0.009176
0.390000,0.654326,0.353572,-0.027126,0.270999,0.891859,0.400133,-0.000011,0.022208,0.026270,-0.104947,0.043398,-22.467009,-21.759272,-23.420975,-24.308784,-22.905378,-0.006593,-0.012366,0.000396,-0.005799,-0.015901,13.508721,13.492575,17.175167,-14.236390,-12.764461,0.009480,0.011732,0.000328,-0.004790,-0.017685,-0.003401,0.003903,0.002160,-0.000302,0.007896,-0.010695,-0.004074,0.000517,-0.003132,0.005941
0.400000,0.499755,0.757554,0.447334,1.014620,0.521709,0.400154,-0.000014,0.022323,0.177792,-0.475206,0.040018,-20.331387,-19.907194,-21.401918,-22.108894,-20.850046,-0.019839,-0.008392,-0.012630,-0.023265,-0.007412,11.977857,15.696458,16.053240,-13.252075,-14.463369,0.009831,0.011105,0.005815,-0.019289,-0.009185,0.005324,0.007701,0.005459,0.005278,0.015052,0.011879,-0.004630,-0.012465,0.010460,0.001751
0.410000,-0.095310,0.641913,1.040182,1.203188,0.322096,0.400181,-0.000017,0.022787,0.345563,-0.948304,0.034933,-18.529284,-19.828794,-19.175264,-21.388058,-20.763397,-0.011549,0.001567,-0.018486,-0.021113,-0.005345,10.105347,17.673716,14.112483,-11.358080,-16.758705,0.012703,-0.003044,0.018763,-0.020835,-0.007347,0.006143,0.002786,0.014346,0.018407,0.006067,0.001566,0.006434,-0.018963,0.001228,0.004449
0.420000,-0.017933,-0.027196,1.331931,0.925203,0.274332,0.400202,-0.000019,0.023339,0.582055,-0.929894,0.040819,-16.580826,-21.804255,-17.730724,-19.881678,-22.648483,-0.000989,0.006482,-0.023990,-0.017822,-0.000089,12.159048,15.690420,13.126859,-11.697020,-15.125324,-0.007978,0.008230,0.027038,-0.016528,-0.013864,-0.006179,0.004603,0.011536,0.008592,0.006303,0.022047,-0.026690,-0.024483,0.007720,0.016083
0.430000,-0.025243,0.039539,0.612977,0.708252,-0.050935,0.400218,-0.000017,0.023562,0.560800,-0.685671,0.036367,-14.614198,-23.748732,-16.247892,-18.216717,-24.539194,-0.000379,-0.000206,-0.009673,-0.012293,0.000541,14.101718,13.719993,15.453713,-14.480850,-13.154764,0.000177,-0.000372,0.005539,-0.006473,0.000761,0.002193,-0.002462,0.003765,0.009040,-0.000025,0.001582,-0.001080,-0.010135,-0.008462,-0.001699
0.440000,-0.018889,0.405855,0.389461,0.450385,0.427538,0.400233,-0.000020,0.023408,0.326158,-0.472419,0.027360,-12.932192,-23.751352,-14.380287,-16.399305,-24.419180,-0.004397,-0.000682,-0.005535,-0.007817,-0.008546,15.792053,11.711425,17.815403,-16.740377,-11.270955,0.007877,0.000542,0.007162,-0.008389,-0.006863,0.006940,-0.002449,0.008279,0.004543,0.003488,0.001451,-0.004121,-0.005571,0.003556,-0.001435
0.450000,0.643728,0.501949,0.042504,0.042433,1.044177,0.400252,-0.000019,0.023026,0.155915,-0.229175,0.030131,-12.866962,-22.338865,-14.280104,-16.264761,-22.816124,-0.005810,-0.016182,-0.000147,0.000082,-0.023490,18.225567,10.176981,19.812548,-18.795681,-9.910294,0.009485,0.006510,0.001890,-0.002071,-0.015569,0.002830,0.003379,0.001626,0.002421,0.000482,0.005972,0.012597,-0.000137,0.001672,0.001164
0.460000,1.273505,0.698144,-0.038182,0.420234,1.645226,0.400274,-0.000021,0.023176,0.413574,0.064328,0.045170,-14.997074,-20.046041,-16.170551,-18.299341,-21.519640,-0.001395,-0.024342,0.007008,0.001378,-0.032634,17.418976,8.354906,17.955065,-17.608028,-9.040637,0.022580,0.020630,0.007044,-0.017089,-0.027612,0.004876,-0.006975,0.008195,0.008143,-0.005279,-0.014183,0.010921,0.006758,0.013856,0.013038
0.470000,0.995238,0.350665,-0.060149,0.257149,0.972089,0.400297,-0.000022,0.023536,0.688891,0.287678,0.057152,-16.884895,-17.823046,-18.080566,-20.333500,-19.999895,-0.004951,-0.019083,0.000939,-0.003740,-0.016623,16.103127,9.759876,15.911857,-15.647119,-12.201941,0.007109,0.011385,-0.001234,-0.006634,-0.011446,-0.002007,-0.005891,0.002748,-0.000101,-0.003569,0.004371,0.022087,0.001032,0.005924,-0.001488
0.480000,0.662200,0.424948,-0.015520,0.648559,0.523712,0.400321,-0.000029,0.023835,0.744567,0.203282,0.062791,-17.146519,-15.709659,-18.057262,-20.670044,-18.486444,-0.005177,-0.009332,0.000084,-0.009477,-0.008625,13.863700,12.256829,13.926126,-13.975893,-14.704479,0.010208,0.010254,0.000627,-0.013239,-0.009541,0.002720,0.001190,0.002147,0.000127,0.001392,-0.001602,0.009717,0.000174,0.007739,0.007153
0.490000,0.094433,0.427351,0.600695,1.078066,-0.029068,0.400352,-0.000040,0.023876,0.634316,-0.151344,0.059656,-15.379063,-15.709598,-16.486820,-18.475599,-18.567924,-0.012044,0.000205,-0.013051,-0.023095,0.001747,12.043782,14.365582,11.635419,-12.391319,-16.493729,0.007119,0.002652,0.007938,-0.017390,-0.000386,-0.001135,0.006014,0.003552,-0.002743,0.006531,0.003163,-0.000204,-0.012977,0.012425,-0.000401
0.500000,-0.073660,0.523637,1.300251,1.525415,0.238555,0.400387,-0.000047,0.024325,0.888454,-0.451739,0.057153,-13.322973,-17.655041,-14.873693,-16.953352,-20.494425,-0.008260,0.008303,-0.018150,-0.025478,0.003101,10.179358,12.464767,10.709736,-12.376798,-14.853410,0.009044,0.005996,0.025508,-0.024744,-0.013024,-0.001580,0.008079,0.003775,0.006099,0.010906,0.011108,-0.016715,-0.018563,0.017650,0.017153
0.510000,-0.014435,0.041071,0.752891,0.659740,0.004865,0.400417,-0.000047,0.024600,0.758236,-0.603382,0.048288,-11.383884,-19.602404,-12.745135,-15.158216,-22.423674,-0.001391,-0.000203,-0.013832,-0.010224,-0.001264,12.094708,10.514831,13.833947,-14.728308,-12.865649,-0.005441,0.000449,0.004021,-0.007505,-0.000548,-0.002198,-0.001241,0.000693,0.005104,-0.001946,0.015150,-0.005489,-0.014125,-0.003378,-0.002187
0.520000,0.258769,0.126805,0.416265,0.180815,0.527762,0.400441,-0.000045,0.024424,0.764152,-0.494848,0.040151,-9.410580,-19.638117,-10.863703,-13.169454,-22.784229,-0.001336,-0.004881,-0.005571,-0.002147,-0.009328,14.019292,8.536862,15.948985,-16.809645,-11.629620,0.000719,0.002984,0.009268,-0.003427,-0.008231,0.001483,-0.001024,0.002617,0.002265,0.002856,0.006891,0.010103,-0.005691,0.003959,0.004225
0.530000,1.228120,0.128534,-0.073194,0.103973,1.127089,0.400464,-0.000038,0.024143,0.924384,-0.165227,0.041673,-9.333216,-17.356468,-10.856594,-13.163701,-21.354597,-0.001117,-0.026078,0.001687,-0.001042,-0.026850,15.928056,7.614923,17.735243,-18.690348,-11.062176,0.002617,0.017858,-0.001164,-0.003388,-0.016403,0.000539,-0.003166,0.000770,0.000511,-0.004898,0.002989,0.022087,0.001707,0.002525,0.018920
0.540000,1.920842,-0.027106,-0.112076,0.442559,1.109267,0.400484,-0.000029,0.024210,1.016371,0.452326,0.050926,-11.228567,-15.996324,-12.762246,-15.219395,-19.887466,0.006449,-0.031353,0.007396,0.001270,-0.019449,17.770458,7.753058,17.442694,-17.615635,-11.162715,0.000766,0.027745,-0.000908,-0.016394,-0.019272,-0.000167,-0.012107,0.004364,0.001336,-0.010466,0.003737,0.037291,0.007160,0.011591,0.017001
