Graph
Time (Seconds),L2_force (kg*m/s^2),L1_force (kg*m/s^2),L3_force (kg*m/s^2),R2_force (kg*m/s^2),R3_force (kg*m/s^2),body_x (Meters),body_y (Meters),body_z (Meters),body_alpha (Degrees),body_beta (Degrees),body_gemma (Degrees),L1_angle (Degrees),L2_angle (Degrees),L3_angle (Degrees),R2_angle (Degrees),R3_angle (Degrees),L1_tor (kg*m^2/s^2),L2_tor (kg*m^2/s^2),L3_tor (kg*m^2/s^2),R2_tor (kg*m^2/s^2),R3_tor (kg*m^2/s^2),L1_angle2 (Degrees),L2_angle2 (Degrees),L3_angle2 (Degrees),R2_angle2 (Degrees),R3_angle2 (Degrees),L1_tor2 (kg*m^2/s^2),L2_tor2 (kg*m^2/s^2),L3_tor2 (kg*m^2/s^2),R2_tor2 (kg*m^2/s^2),R3_tor2 (kg*m^2/s^2),L1_force_x (kg*m/s^2),L2_force_x (kg*m/s^2),L3_force_x (kg*m/s^2),R2_force_x (kg*m/s^2),R3_force_x (kg*m/s^2),L1_force_y (kg*m/s^2),L2_force_y (kg*m/s^2),L3_force_y (kg*m^2/s^2),R2_force_y (kg*m/s^2),R3_force_y (kg*m/s^2)
10.460000,1.334093,0.027717,-0.007757,0.939054,0.689206,0.453560,-0.006775,0.023022,1.211875,4.214130,2.125962,0.658294,-1.705790,0.167695,-0.346483,-0.193487,-0.001084,-0.007377,-0.000946,-0.000634,-0.003501,31.827288,19.726025,16.679842,-26.475040,-14.035303,0.009186,0.029275,0.007970,-0.029123,-0.012855,-0.002207,-0.097778,-0.002203,-0.065077,-0.047758,-0.038470,0.031543,-0.000998,0.029487,0.010394
10.470000,0.092512,1.045665,-0.017288,1.248095,-0.058308,0.453628,-0.006810,0.022940,1.508956,4.873867,2.140929,-1.521995,0.335717,-1.808806,-2.123490,1.913300,0.002114,0.001535,0.001461,0.000290,0.002022,31.011873,21.682135,14.721435,-26.911541,-15.819594,0.027929,-0.001888,-0.000262,-0.030496,0.006416,-0.076821,-0.002627,0.011718,-0.099391,0.010940,0.044619,0.016664,0.001688,0.033360,-0.007831
10.480000,-0.064293,0.989619,-0.004051,1.138664,-0.026443,0.453710,-0.006849,0.022727,1.674830,4.840220,2.170640,-3.328177,2.332127,-3.686379,-4.095192,3.835834,0.000959,0.002078,0.001332,-0.000155,0.001856,31.382261,23.582676,12.759094,-26.206682,-17.753340,0.029050,-0.000539,0.000401,-0.026974,0.001152,-0.081271,0.017194,0.011587,-0.093504,0.009617,0.034526,-0.005478,0.001525,0.032585,-0.001923
10.490000,-0.078990,1.040996,0.040782,1.299548,-0.052020,0.453808,-0.006900,0.022382,1.415401,4.058059,2.219921,-1.303500,0.521635,-1.679082,-2.311565,2.073891,-0.008734,0.009799,-0.006928,-0.009567,0.009649,30.908846,25.458958,10.871148,-27.917439,-19.657675,0.034701,-0.000735,0.001636,-0.032984,0.001236,-0.066644,0.011459,0.007382,-0.088012,0.007999,-0.007338,0.010726,-0.006631,0.053278,-0.015644
10.500000,-0.020579,0.583349,1.444348,1.192599,0.536017,0.453904,-0.006947,0.022369,1.597416,3.586937,2.231159,0.826590,-1.461742,0.975515,-0.815843,0.167613,-0.001412,-0.000946,-0.002560,-0.003954,-0.000405,29.324434,23.584343,8.894573,-27.202127,-18.548988,0.014725,0.007396,0.022607,-0.032707,-0.018491,-0.042049,-0.000439,-0.099201,-0.077895,-0.037584,0.030113,-0.030037,-0.003049,0.042324,0.024229
10.510000,0.270512,0.200524,0.539359,0.189079,0.607526,0.453983,-0.006990,0.022367,1.561557,3.795016,2.253405,2.531869,-3.469709,2.038620,1.525564,-1.880890,-0.001152,-0.001195,-0.002539,-0.001404,-0.001731,31.235138,21.425621,11.532665,-29.244095,-17.037281,0.001766,0.004964,0.005430,-0.002234,-0.012803,-0.021521,-0.024280,-0.044846,-0.017524,-0.045228,0.024043,0.016820,-0.002842,-0.000834,0.018314
10.520000,0.896607,0.090903,-0.100376,-0.040221,0.847233,0.454055,-0.007023,0.022038,1.783263,4.403055,2.258152,4.465222,-5.366580,3.985634,3.463207,-3.989150,-0.000176,-0.003544,0.000328,-0.000056,-0.002422,33.187588,21.078455,13.221935,-31.114025,-17.017897,0.001518,0.019705,-0.002742,0.000231,-0.017564,-0.008616,-0.071824,0.003847,0.002482,-0.065814,0.009642,0.039050,0.000381,0.000447,0.028984
10.530001,1.167539,0.125733,-0.100064,0.105461,1.014316,0.454115,-0.007049,0.021574,2.355507,5.426073,2.223081,4.342826,-3.372213,3.885831,3.372665,-4.005961,0.000979,-0.013405,0.001114,0.000709,-0.004576,35.200119,20.238506,15.063245,-33.159039,-15.231735,0.003360,0.027841,-0.002994,-0.003560,-0.022199,-0.017577,-0.108607,-0.000473,-0.010882,-0.092170,0.016432,0.037059,0.001064,0.003283,0.047400
10.540000,1.115125,0.871836,-0.124288,0.936708,1.046618,0.454169,-0.007073,0.021546,2.969642,6.650530,2.171979,2.609761,-1.503652,1.936249,1.527312,-2.409872,0.009514,-0.002369,0.008071,0.009892,-0.010189,35.470264,20.266211,16.864885,-32.485844,-13.304701,0.030290,0.028754,-0.002379,-0.030770,-0.022373,-0.097718,-0.120879,0.004662,-0.108441,-0.114495,0.049992,0.055979,0.007838,0.039337,0.064635
10.550000,-0.091087,0.976463,0.065003,1.291398,0.014053,0.454230,-0.007103,0.021634,3.317526,7.458763,2.155901,0.899181,0.447869,0.066553,-0.538643,-0.217961,0.003639,0.001961,0.000056,0.002815,0.001231,34.987919,22.241446,14.843886,-33.362225,-15.187540,0.031909,-0.007835,0.010328,-0.035819,0.007624,-0.117008,0.011685,0.009835,-0.159322,0.000477,0.055999,0.016648,0.000206,0.079524,-0.010977
10.560000,-0.083711,1.250626,-0.031088,1.266386,-0.010047,0.454309,-0.007140,0.021650,3.857457,7.546347,2.124202,-2.356251,2.495068,-1.971816,-2.360150,1.797241,0.004391,0.002060,0.001692,0.003107,0.001880,31.595417,24.258429,12.916134,-32.903595,-17.109776,0.046195,-0.001504,-0.001473,-0.034893,0.000085,-0.153500,0.020477,0.015287,-0.160841,0.014098,0.065893,-0.003155,0.001917,0.086871,0.000508
10.570001,-0.044193,1.269445,0.014162,1.603117,-0.050046,0.454409,-0.007186,0.021780,3.960382,6.727241,2.178857,-1.310854,2.598231,-1.995750,-2.309673,1.920786,0.002208,0.002455,0.000949,0.001130,0.002470,31.325979,26.286474,11.156923,-32.726711,-19.144890,0.042156,0.000457,0.001296,-0.047577,0.002209,-0.144612,0.020969,0.015954,-0.187270,0.012225,0.081733,-0.009869,0.001135,0.124917,-0.010195
10.580000,0.035670,0.747833,0.057344,1.338033,0.015775,0.454526,-0.007258,0.021861,3.160691,5.290489,2.329549,0.997563,0.628213,-0.153886,-1.348693,-0.082776,-0.006003,0.007824,-0.006552,-0.006748,0.009480,30.535398,24.201792,9.196959,-29.575283,-20.963989,0.022813,0.011696,0.003394,-0.038796,0.001120,-0.064248,0.010508,0.005778,-0.124930,-0.003107,0.030983,-0.035130,-0.006317,0.103182,-0.016329
10.590000,-0.073235,1.195813,0.799326,0.887897,0.651568,0.454647,-0.007336,0.022107,1.644157,3.676640,2.483488,3.065225,-1.305166,1.995126,2.006928,-2.215775,0.000896,0.000203,0.001469,-0.000070,-0.000094,27.344881,22.316551,11.499962,-26.763388,-18.443001,0.039184,-0.000662,0.003071,-0.026024,-0.021067,-0.078868,-0.000296,-0.062199,-0.058310,-0.038358,0.033660,-0.001723,0.001206,0.031198,0.029586
10.600000,0.504098,0.095580,0.712024,0.231871,0.772057,0.454750,-0.007382,0.022521,1.561051,2.810822,2.519117,4.601471,-3.379697,3.840124,3.515908,-4.047023,-0.000655,-0.001136,-0.001608,-0.001382,-0.004157,29.282879,20.091356,13.061425,-29.477301,-16.033709,-0.003951,0.008373,0.015589,-0.000641,-0.018518,-0.018133,-0.036423,-0.046923,-0.019157,-0.044814,0.038340,0.037410,-0.001941,-0.002548,0.030854
10.610001,1.113602,-0.033501,0.091494,-0.085030,1.293563,0.454832,-0.007429,0.022894,1.210103,2.901480,2.563969,4.654665,-3.252981,3.818431,3.614154,-4.378922,-0.000707,-0.006220,-0.000296,-0.000099,-0.008241,31.172356,19.448280,14.974206,-31.406420,-15.052347,-0.003508,0.026887,0.003348,0.003139,-0.028728,-0.008911,-0.062758,-0.013286,-0.002257,-0.072219,0.012888,0.022949,-0.000422,-0.009108,0.034437
10.620000,1.114982,0.001977,-0.134428,-0.020132,0.847316,0.454902,-0.007472,0.023100,1.219345,3.483755,2.582861,2.691095,-1.762387,1.855680,1.701865,-2.809284,0.006314,-0.011996,0.007668,0.006418,-0.012049,29.263918,18.495552,16.783743,-29.375965,-14.358318,0.006920,0.021177,-0.004743,-0.008806,-0.013363,-0.003264,-0.072296,-0.002012,-0.002295,-0.052356,-0.013419,0.033213,0.007335,0.004614,0.024327
10.630000,0.632642,0.558160,-0.025213,0.661478,0.572988,0.454970,-0.007501,0.023157,2.445626,4.210314,2.542808,0.747332,0.323997,-0.097910,-0.850591,-0.959020,0.001113,-0.001632,0.000054,0.000247,-0.002180,28.223518,17.627871,14.838422,-27.024342,-16.462078,0.012820,0.016497,0.005294,-0.015531,-0.008109,-0.039560,-0.041962,0.003562,-0.045349,-0.037665,0.044437,0.025472,0.000093,0.028690,0.025014
10.640000,-0.025723,0.980861,0.045241,1.416601,-0.076428,0.455050,-0.007545,0.023206,2.204052,4.373597,2.600141,-1.700472,2.350924,-2.000100,-2.270071,0.968630,0.001168,0.001558,0.000650,0.000233,0.001885,26.234211,19.538521,12.873595,-25.267559,-18.278381,0.028281,-0.004926,0.004058,-0.037859,0.003971,-0.064156,0.008858,0.010365,-0.104766,0.009860,0.033187,0.005067,0.000844,0.058039,-0.012231
10.650001,-0.094892,1.346081,-0.024306,1.353042,-0.005116,0.455148,-0.007598,0.023306,2.087831,3.648681,2.648522,-1.261666,2.308030,-1.858482,-2.286076,1.072613,-0.000204,0.003557,0.001262,-0.002182,0.002397,24.339790,21.391634,10.920653,-24.915102,-20.257084,0.042550,-0.002243,-0.001058,-0.030154,-0.000288,-0.079913,0.015693,0.011820,-0.084317,0.011412,0.035318,0.003268,0.001453,0.050050,-0.000454
10.660000,-0.109993,0.908053,0.824711,1.397705,-0.071855,0.455257,-0.007649,0.023482,2.088937,2.408163,2.700046,0.818721,0.520515,0.629115,-0.349959,-0.751218,-0.008137,0.008462,-0.007410,-0.009412,0.008350,22.949873,23.152811,9.455550,-24.406229,-22.174692,0.024927,-0.002507,0.010026,-0.036600,0.000090,-0.040600,0.007891,-0.030450,-0.056860,0.005041,0.022121,0.011840,-0.007384,0.067038,-0.011612
10.670000,0.040085,0.492483,0.984960,1.109726,0.455577,0.455358,-0.007705,0.024001,1.512852,1.603893,2.752879,2.643802,-1.471214,2.263415,1.631432,-2.735560,-0.001414,-0.001454,-0.003556,-0.004113,-0.001597,21.571568,21.565475,11.445266,-23.433191,-21.208599,0.010124,0.010339,0.014097,-0.029316,-0.015995,-0.018330,-0.003079,-0.038469,-0.037398,-0.018744,0.022692,-0.038563,-0.003871,0.032610,0.017142
10.680000,-0.043812,-0.058679,0.648376,0.030735,0.189572,0.455449,-0.007752,0.024078,1.436245,1.340303,2.784030,4.564151,-3.419200,4.122074,3.573255,-4.783950,-0.000303,-0.000669,-0.002035,-0.000829,-0.001855,23.463915,19.530544,13.801271,-25.277918,-19.071548,-0.008081,-0.001977,0.012889,0.005840,-0.007789,-0.005250,-0.005969,-0.018705,-0.004440,-0.008512,0.025361,0.007180,-0.002183,-0.008277,0.014536
10.690001,0.600739,0.001283,0.203538,-0.057340,0.891842,0.455528,-0.007798,0.023658,1.122350,1.699212,2.820323,4.507897,-3.434021,4.208844,3.553829,-5.155992,-0.000468,-0.003393,-0.000182,0.000159,-0.005514,25.392677,18.723763,15.911527,-27.283167,-16.543892,-0.000397,0.010715,0.004938,0.001591,-0.018050,-0.005862,-0.022183,-0.010983,-0.003711,-0.028924,0.002067,0.020778,-0.000262,-0.006267,0.015203
10.700000,1.378008,0.273869,-0.170363,-0.065913,1.332216,0.455595,-0.007829,0.023275,1.358063,2.572444,2.849474,2.607001,-1.664201,2.246886,1.638289,-3.568438,0.007096,-0.014545,0.007942,0.007048,-0.016159,27.649426,17.012636,17.861982,-29.221008,-15.704511,0.005569,0.030091,-0.004913,-0.000800,-0.027618,-0.018530,-0.059588,-0.003140,-0.003032,-0.058255,0.030364,0.025969,0.007543,-0.011214,0.043771
10.710000,1.335471,0.597411,-0.060257,0.602097,1.316753,0.455653,-0.007862,0.023259,2.269317,3.948586,2.824043,0.713044,0.232063,0.270011,-0.898033,-1.955453,-0.000866,-0.004663,-0.000286,-0.000725,-0.006015,27.284994,15.133787,15.900954,-26.736898,-14.793958,0.020314,0.031444,0.005473,-0.022265,-0.028021,-0.041386,-0.087042,-0.001590,-0.039684,-0.080929,0.012816,0.053172,-0.000344,0.039071,0.051802
10.720000,0.180820,1.048307,0.010730,1.546786,0.015594,0.455721,-0.007900,0.023582,2.476255,4.787512,2.837816,-1.234602,2.116293,-1.656853,-2.189440,0.509696,0.000828,0.000746,0.001208,0.000031,0.000960,26.547607,16.984331,13.993691,-26.524950,-16.744715,0.030322,-0.000329,0.001966,-0.041658,0.006479,-0.075057,-0.006571,0.010824,-0.119261,0.003361,0.038982,0.015045,0.001433,0.071943,-0.012398
10.730000,-0.101586,1.119478,-0.014822,1.129287,-0.021474,0.455805,-0.007946,0.023839,2.679714,4.856975,2.862225,-3.216259,4.104999,-3.515385,-4.127640,2.428952,0.000535,0.002844,0.001434,-0.000917,0.002212,24.762087,18.925880,12.011844,-25.759935,-18.682474,0.033300,-0.003790,-0.000307,-0.024124,0.001054,-0.087618,0.017193,0.012802,-0.091363,0.011327,0.050581,0.001562,0.001641,0.048389,-0.000679
10.740000,-0.072433,1.086823,0.052544,1.395847,-0.071490,0.455905,-0.008002,0.024011,2.455096,4.098810,2.928929,-1.297922,2.286501,-1.613681,-2.643157,0.421204,-0.008529,0.009784,-0.006641,-0.009934,0.010256,25.158701,20.870846,10.306318,-23.941099,-20.514702,0.032173,-0.000760,0.002110,-0.037960,0.002026,-0.070664,0.011806,0.009397,-0.093443,0.008294,0.025214,0.004948,-0.006353,0.085885,-0.020103
10.750000,0.054152,0.811225,0.011412,1.194047,-0.003702,0.456021,-0.008074,0.024075,1.427432,2.702177,3.037383,0.637229,0.376644,0.361344,-1.403084,-1.550099,0.000015,0.000294,0.001108,-0.001943,0.000835,24.275694,18.890526,8.488805,-22.109129,-18.641535,0.023164,0.011435,0.001636,-0.028607,-0.006480,-0.036275,0.009168,0.003257,-0.059725,0.008005,0.022040,-0.035222,0.001127,0.032980,0.005360
10.760000,0.717111,-0.083102,1.074481,0.373024,0.505869,0.456123,-0.008117,0.024151,1.451359,1.929516,3.084180,2.575063,-1.750138,2.265437,1.479146,-3.618447,-0.000570,-0.001508,-0.002192,-0.002411,-0.002307,26.274864,17.298794,11.215634,-24.456493,-17.768240,-0.011561,0.011504,0.006619,-0.004145,-0.010707,-0.007040,-0.037203,-0.052886,-0.019512,-0.023675,0.039307,0.042188,-0.002548,0.003817,0.018534
10.770000,0.816782,-0.009683,0.071680,-0.059885,0.944850,0.456211,-0.008158,0.024034,1.571008,1.878240,3.119184,4.512132,-3.802674,4.161744,3.420641,-5.685359,-0.001038,-0.003907,-0.001453,-0.000743,-0.005469,28.233654,16.010920,13.162268,-26.344149,-16.568624,0.000168,0.016926,0.002250,0.001371,-0.018666,-0.005068,-0.032932,-0.007814,-0.001091,-0.035625,-0.001004,0.028619,-0.001522,-0.000876,0.025167
10.780001,1.569965,-0.052387,-0.111057,-0.058628,1.394206,0.456285,-0.008194,0.023875,1.746147,2.459548,3.162721,2.593231,-2.849842,4.165951,3.422935,-3.953435,0.007107,-0.015743,0.000604,0.000243,-0.017839,30.064554,12.845947,14.987784,-28.317871,-15.977959,-0.001093,0.035417,-0.002041,0.000630,-0.031587,-0.006812,-0.064478,-0.001960,-0.002875,-0.060284,0.015154,0.035976,0.000558,-0.003688,0.061307
10.790000,1.704152,0.035945,-0.146639,0.383913,1.122484,0.456347,-0.008230,0.023983,2.336110,3.706459,3.142706,0.655370,-1.046256,2.195387,1.514799,-2.093917,-0.001587,-0.008422,0.007443,0.006553,-0.007135,28.133877,12.556784,17.010122,-26.400457,-13.927346,0.008608,0.033225,-0.004061,-0.016453,-0.023865,-0.007114,-0.101877,-0.006757,-0.028662,-0.065793,-0.030496,0.082811,0.007066,0.013219,0.045396
10.800000,0.431003,0.550670,0.048875,1.305141,-0.073094,0.456410,-0.008275,0.024074,2.542119,4.853458,3.140986,-1.260079,1.644628,0.227199,-1.535842,-0.177103,0.001165,-0.000445,-0.000184,0.000278,0.001454,26.751583,14.921641,15.275527,-23.355785,-15.827152,0.012101,0.007212,0.009437,-0.033900,0.008636,-0.038555,-0.030849,0.003529,-0.101110,0.007001,0.041968,0.024850,-0.000130,0.064932,-0.013504
10.810000,-0.041579,1.353307,0.018913,1.754308,-0.067744,0.456493,-0.008329,0.024336,1.998007,5.107907,3.221704,-3.172562,3.624044,-1.627447,-2.391735,1.829316,0.000697,0.003002,0.001420,0.000448,0.002813,26.371853,16.860157,13.558034,-23.058949,-17.751884,0.039718,-0.000957,0.002524,-0.044286,0.003389,-0.108834,0.017586,0.015891,-0.149548,0.013510,0.046561,-0.006832,0.001707,0.075019,-0.008763
10.820001,-0.081773,1.137506,-0.016821,1.148943,-0.003417,0.456592,-0.008389,0.024598,1.637601,4.502235,3.291891,-3.144344,3.746195,-1.533862,-2.546455,1.809782,-0.001539,0.002839,0.001146,-0.001275,0.002339,24.606684,18.606911,11.575176,-21.228363,-19.698349,0.033572,-0.002322,-0.000565,-0.024045,-0.000295,-0.087107,0.014106,0.010890,-0.088455,0.009944,0.033143,0.002660,0.001308,0.035951,-0.001246
10.830000,-0.063932,0.984103,0.041418,1.254521,-0.054247,0.456704,-0.008455,0.024720,0.962281,3.163952,3.374217,-1.316814,1.974061,0.377409,-0.395691,-0.123964,-0.007595,0.009078,-0.006091,-0.008369,0.008878,23.764469,20.461226,9.571882,-20.457350,-21.627052,0.028502,-0.000367,0.001730,-0.031119,0.001190,-0.052479,0.008151,0.007143,-0.068247,0.007715,0.003779,0.005783,-0.005826,0.041273,-0.016360
10.840000,-0.012433,0.277976,0.877850,0.469517,0.010410,0.456818,-0.008513,0.024482,0.639629,1.797122,3.426841,-0.869561,1.603018,1.103403,1.826557,-2.102998,0.002380,-0.003594,0.003061,-0.000879,-0.000821,23.557514,20.207224,9.499018,-20.923433,-19.579668,0.004620,0.003307,0.003948,-0.008795,-0.009681,-0.015367,0.000638,-0.038149,-0.015620,0.000054,0.025321,-0.013014,0.002815,0.004754,0.018983
10.850000,-0.074009,-0.040454,1.393741,0.570410,0.530721,0.456911,-0.008552,0.024194,1.177041,1.510982,3.457477,-0.456464,1.236893,1.114113,3.565659,-4.027252,-0.001564,-0.001296,-0.006208,-0.003128,-0.003203,23.877386,19.861015,10.011090,-24.154026,-18.095896,-0.004953,-0.003231,0.026722,-0.008240,-0.010584,-0.008632,-0.010669,-0.047137,-0.022455,-0.023631,0.015153,0.007204,-0.006630,0.005567,0.011262
10.860001,0.133885,0.320364,0.721659,0.038467,1.030985,0.456984,-0.008596,0.023849,1.386142,2.205972,3.486651,-0.606355,1.237576,0.963166,3.618279,-4.458081,-0.002042,-0.001844,-0.003373,-0.000671,-0.007292,24.061882,19.686764,10.892758,-26.117773,-15.416914,0.006226,0.003226,0.015501,-0.002778,-0.024458,-0.020323,-0.014212,-0.032469,-0.007386,-0.043233,0.014968,0.003106,-0.003577,0.000989,0.029047
10.870000,0.309313,0.951869,-0.062222,-0.068065,1.378016,0.457051,-0.008638,0.023522,1.555675,3.146478,3.507333,-0.915517,1.591243,0.454180,1.645010,-2.567189,-0.000985,-0.001718,0.001627,0.007911,-0.014849,27.210928,19.501310,11.200609,-27.988525,-14.547075,0.022895,0.006962,-0.001554,0.000277,-0.026936,-0.047330,-0.016536,0.000995,-0.000180,-0.068608,0.037244,0.007203,0.001615,-0.016376,0.046279
10.880000,0.415895,1.078751,-0.073278,0.763218,0.834514,0.457121,-0.008677,0.023307,2.549297,4.046202,3.485629,-3.065141,3.564321,-1.532477,-0.365948,-0.524864,0.001590,-0.002964,0.004343,0.000026,-0.003325,25.557940,17.262156,9.268211,-27.900255,-16.670294,0.034187,0.012841,0.001205,-0.024446,-0.010926,-0.070572,-0.022160,0.006098,-0.046542,-0.050751,0.041117,0.009202,0.004358,0.048504,0.034107
10.890000,-0.082152,1.190924,0.011137,1.105662,0.220541,0.457203,-0.008724,0.023240,2.797842,4.305607,3.509213,-4.884483,5.611519,-3.453587,-2.266768,1.689297,-0.001356,0.002072,0.001096,-0.000023,0.001785,27.268984,19.221628,7.391549,-27.949661,-18.515251,0.032391,-0.007298,0.001794,-0.025613,-0.004412,-0.078091,0.011653,0.010259,-0.078638,-0.009438,0.060533,0.008097,0.001215,0.051636,0.008075
10.900001,-0.047800,0.983570,0.012781,1.145984,0.039860,0.457298,-0.008778,0.023027,2.548118,3.898195,3.580504,-4.856281,5.553217,-3.326639,-2.195634,1.604138,-0.002933,0.002547,0.000370,-0.001615,0.002777,25.541821,21.174271,5.389729,-27.177042,-20.426151,0.030775,-0.000443,0.001610,-0.030669,0.000605,-0.057952,0.008934,0.007410,-0.073315,0.002382,0.030547,-0.002274,0.000452,0.060840,-0.004295
10.910000,-0.139956,0.955778,1.349493,1.612817,0.046197,0.457395,-0.008827,0.023197,2.828795,3.412453,3.614735,-2.821869,3.558446,-1.765446,-1.913386,-0.269915,-0.010739,0.008413,-0.010674,-0.010067,0.007641,23.665895,22.901297,4.143248,-23.730371,-22.458809,0.027792,-0.003481,0.016661,-0.043581,-0.003408,-0.059060,0.003588,-0.079482,-0.088992,-0.003986,0.032657,0.012936,-0.010805,0.103333,-0.004210
10.920000,0.031126,0.875042,0.814484,1.675405,0.096341,0.457495,-0.008889,0.023873,2.241228,2.806155,3.687510,-1.381980,1.609056,0.389840,2.176208,-2.220912,-0.002259,-0.000610,-0.002521,-0.003232,0.000538,21.857780,21.064030,7.018183,-23.377506,-20.502016,0.023733,0.010770,0.007141,-0.042286,-0.008717,-0.038961,0.005599,-0.042800,-0.083075,-0.002591,0.036564,-0.039831,-0.002622,0.070930,0.009076
10.930000,-0.033393,0.090386,0.514308,0.193413,0.251675,0.457592,-0.008949,0.024206,1.822078,2.427514,3.744796,0.940599,-0.361707,2.193720,3.111588,-4.220874,-0.000621,-0.000267,-0.001411,-0.001047,-0.001146,23.827881,19.060818,8.993475,-25.219858,-18.628592,-0.003047,-0.001217,0.009469,0.000572,-0.005678,-0.009554,-0.002125,-0.022698,-0.011089,-0.012825,0.026542,0.002636,-0.001471,-0.001109,0.010917
10.940001,0.395628,-0.038118,0.304496,-0.041174,0.476964,0.457681,-0.008996,0.023895,1.771395,2.502940,3.788732,2.865456,-2.401418,4.158820,5.020599,-4.358901,-0.000303,-0.001140,-0.001159,-0.000456,-0.002887,25.832268,17.904655,11.073431,-27.173164,-16.461021,-0.003536,0.005542,0.005088,0.001537,-0.009493,-0.001749,-0.021382,-0.016087,0.000106,-0.024526,0.010296,0.027263,-0.001245,-0.000675,0.017650
10.950000,1.203581,-0.039292,-0.133025,-0.075199,1.054725,0.457755,-0.009038,0.023373,1.734855,3.243764,3.828610,0.943768,-0.913096,2.205714,3.146231,-2.334114,0.007140,-0.012659,0.007996,0.007403,-0.013950,27.759254,16.901522,12.797043,-29.125290,-15.383519,-0.001081,0.023459,-0.002690,0.001019,-0.020100,-0.006706,-0.067561,-0.003029,-0.004872,-0.059322,0.016333,0.037853,0.007779,-0.019263,0.044506
10.960000,1.115840,0.750508,-0.048595,0.521546,1.328596,0.457823,-0.009077,0.023127,2.108330,4.326575,3.829163,0.567725,-0.372705,1.776751,1.340466,-0.331607,-0.003745,-0.000234,-0.003321,0.000111,-0.005018,29.594746,16.661892,12.410618,-26.910618,-14.320732,0.021345,0.027410,0.003164,-0.019634,-0.030620,-0.051015,-0.079674,0.000964,-0.037712,-0.090067,0.024364,0.043969,-0.003282,0.031297,0.057170
10.970000,0.266677,0.929690,-0.016200,1.392366,0.090460,0.457897,-0.009122,0.023152,2.253837,5.077495,3.856451,-1.422054,1.601242,-0.209218,-0.735449,1.789482,0.003915,-0.002416,0.004311,0.000905,0.001126,30.776258,18.551668,10.556823,-26.344822,-16.083803,0.028698,0.003581,0.002929,-0.035664,0.006563,-0.073911,-0.017773,0.008976,-0.114566,-0.004918,0.039558,0.014911,0.004360,0.061804,-0.006572
10.980000,-0.048689,0.983821,0.003468,1.218925,-0.043231,0.457985,-0.009177,0.023076,1.950012,5.153423,3.928578,-3.385133,3.589647,-2.083109,-2.639143,3.767669,0.000972,0.002067,0.001050,0.000288,0.002206,28.867849,20.466280,8.567243,-27.708796,-18.064259,0.031204,-0.001250,0.001177,-0.028685,0.001757,-0.079573,0.013641,0.010760,-0.104925,0.011024,0.029794,-0.002619,0.001193,0.045938,-0.003674
10.990000,-0.047174,0.907346,-0.013666,0.992907,-0.040480,0.458086,-0.009236,0.022765,1.768437,4.533042,3.996394,-2.935285,3.341219,-1.701269,-0.897447,1.974061,-0.005201,0.006260,-0.003162,-0.008528,0.009386,28.667889,20.852131,8.169752,-26.769638,-20.026690,0.027311,0.001738,-0.003618,-0.024060,0.000424,-0.067986,0.011160,0.008101,-0.072903,0.006331,0.020046,-0.001985,-0.003020,0.051391,-0.013027
11.000000,0.330233,0.589540,1.072772,1.561208,-0.046383,0.458189,-0.009287,0.022696,1.762761,3.921628,4.052804,-2.482144,2.955040,-1.474292,1.285059,0.046555,-0.001056,0.001015,-0.000918,-0.001316,-0.000031,29.468578,20.984446,7.732512,-25.129585,-18.053518,0.018127,0.008766,0.015390,-0.044835,-0.008297,-0.043686,-0.023960,-0.078542,-0.103851,0.004783,0.019646,0.010956,-0.001162,0.064773,0.009508
11.010000,0.208614,0.176198,0.859270,0.594192,0.633843,0.458278,-0.009340,0.022809,1.713389,3.947741,4.103621,-2.186424,2.535749,-1.186587,3.148253,-1.945922,-0.001335,-0.000687,-0.003209,-0.002046,-0.001117,29.881805,20.949064,8.482686,-28.346548,-16.472858,0.002431,0.005139,0.016829,-0.009095,-0.011687,-0.019567,-0.023322,-0.065535,-0.046069,-0.049479,0.019678,0.009883,-0.003520,0.009751,0.020607
11.020000,0.229463,0.411659,0.160741,-0.051599,0.826614,0.458357,-0.009386,0.022593,1.826216,4.419592,4.141103,-1.897352,2.121375,-0.777817,5.090322,-4.065611,-0.001157,-0.000311,-0.001071,-0.0000047,-0.002426,30.193398,20.647907,8.994376,-30.295271,-14.533268,0.010367,0.005028,0.001446,0.000451,-0.017252,-0.032663,-0.020962,-0.016650,0.002848,-0.063982,0.022038,0.010637,-0.001165,-0.001091,0.031963
11.030001,0.463853,0.777681,-0.090522,-0.093242,1.384253,0.458430,-0.009434,0.022275,1.979165,5.155160,4.152992,-1.895353,2.129380,-0.743005,3.146805,-2.284268,-0.001199,-0.000160,0.000507,0.008363,-0.012547,32.222511,21.083893,9.308592,-32.034252,-12.757057,0.021024,0.011442,-0.001902,0.000822,-0.027639,-0.068689,-0.041900,0.003944,0.001968,-0.116644,0.040550,0.017608,0.000524,-0.021176,0.062999
