Graph
Time (Seconds),L2_force (kg*m/s^2),L1_force (kg*m/s^2),L3_force (kg*m/s^2),R2_force (kg*m/s^2),R3_force (kg*m/s^2),body_x (Meters),body_y (Meters),body_z (Meters),body_alpha (Degrees),body_beta (Degrees),body_gemma (Degrees),L1_angle (Degrees),L2_angle (Degrees),L3_angle (Degrees),R2_angle (Degrees),R3_angle (Degrees),L1_tor (kg*m^2/s^2),L2_tor (kg*m^2/s^2),L3_tor (kg*m^2/s^2),R2_tor (kg*m^2/s^2),R3_tor (kg*m^2/s^2),L1_angle2 (Degrees),L2_angle2 (Degrees),L3_angle2 (Degrees),R2_angle2 (Degrees),R3_angle2 (Degrees),L1_tor2 (kg*m^2/s^2),L2_tor2 (kg*m^2/s^2),L3_tor2 (kg*m^2/s^2),R2_tor2 (kg*m^2/s^2),R3_tor2 (kg*m^2/s^2),L1_force_x (kg*m/s^2),L2_force_x (kg*m/s^2),L3_force_x (kg*m/s^2),R2_force_x (kg*m/s^2),R3_force_x (kg*m/s^2),L1_force_y (kg*m/s^2),L2_force_y (kg*m/s^2),L3_force_y (kg*m^2/s^2),R2_force_y (kg*m/s^2),R3_force_y (kg*m/s^2)
0.100000,0.601824,0.159119,0.383835,0.441415,0.913593,0.399968,0.000014,0.018860,0.498799,-0.377422,0.013133,-38.403622,-37.640720,-39.235989,-40.477013,-39.134766,-0.005417,-0.019431,-0.011663,-0.020024,-0.027256,4.142810,3.004491,4.072377,-2.290109,-2.797368,0.001433,-0.000171,0.003166,0.004178,-0.003791,0.000781,0.000239,0.002907,-0.014743,0.003626,0.002509,0.025453,-0.011590,-0.022290,-0.008428
0.110000,0.873387,-0.022362,-0.032569,-0.035166,0.985512,0.399956,0.000013,0.019070,0.290664,-0.258454,0.016744,-38.313408,-36.149857,-39.234402,-40.547680,-36.744740,0.000269,-0.021024,-0.000876,-0.000546,-0.027197,6.084387,4.604695,5.965733,-3.913910,-5.240830,0.000214,0.011720,0.000481,0.000154,-0.011251,0.000911,0.010711,-0.003884,-0.002668,0.003596,-0.002482,0.0000073,-0.000895,-0.000195,0.004997
0.120000,1.027472,0.029526,-0.000132,-0.025331,1.196558,0.399942,0.0000036,0.019134,0.335579,0.055373,0.019895,-38.341812,-33.743893,-39.155857,-40.433056,-34.266403,-0.000687,-0.028180,-0.000177,0.000538,-0.031879,4.279715,7.138203,4.138603,-3.967196,-6.532298,0.008669,0.010655,0.007913,-0.007263,-0.016607,-0.003023,-0.004350,-0.001532,0.000626,-0.000142,-0.028623,0.015745,-0.000172,0.024253,0.013653
0.130000,1.284258,0.260079,-0.074586,0.257952,1.249879,0.399937,-0.0000029,0.019352,0.229194,0.362938,0.019182,-40.262497,-32.432957,-41.191624,-40.844227,-32.886005,-0.000224,-0.031256,0.008125,-0.006381,-0.031726,2.510832,9.636632,2.031298,-2.329177,-8.796371,0.003970,0.019478,-0.001210,-0.003763,-0.017513,0.018761,-0.007127,0.021331,0.004412,-0.007611,0.006350,0.001948,0.008137,-0.000724,0.006791
0.140000,0.916320,0.352596,-0.071987,0.279870,0.640865,0.399934,-0.0000044,0.019532,0.050443,0.341901,0.016149,-38.902523,-34.723747,-39.208420,-38.792477,-34.643169,-0.017831,-0.011617,-0.007091,-0.009562,-0.004965,4.360584,8.280484,4.018528,-4.480611,-6.439715,-0.005096,0.023742,-0.010222,0.004206,-0.019394,-0.018720,0.013984,-0.019734,-0.004560,0.022075,0.026976,-0.028235,-0.007099,-0.023898,0.024804
0.150000,1.248468,0.187591,0.095433,0.215896,1.254427,0.399929,-0.0000038,0.019814,-0.086063,0.099808,0.010893,-37.147984,-32.277908,-37.209305,-36.965385,-33.393150,-0.006503,-0.036157,-0.002715,-0.006574,-0.034484,6.360955,8.565877,6.023435,-6.567110,-5.251239,0.002576,0.014937,0.000727,-0.003513,-0.015363,-0.001136,-0.012792,0.005363,0.000801,-0.011477,-0.001705,0.008119,-0.002671,0.002897,-0.011234
0.160000,1.486151,-0.005724,0.067085,0.001504,1.564733,0.399916,-0.0000014,0.020364,-0.179093,0.067455,0.006153,-35.194351,-32.409214,-35.319050,-35.049675,-30.770126,-0.001442,-0.033863,-0.004290,-0.002146,-0.040364,8.306166,6.625857,7.951269,-8.529943,-6.059023,-0.000424,0.023778,0.001228,-0.000842,-0.023957,-0.002162,-0.002950,-0.006225,-0.003891,-0.008545,-0.000354,-0.009800,-0.004359,0.002274,-0.001955
0.170000,1.415205,0.044008,-0.085236,-0.077448,1.561760,0.399898,-0.000004,0.021096,-0.292517,0.324006,0.010000,-33.250000,-32.352440,-33.348347,-33.079216,-28.199331,-0.002016,-0.031776,0.000483,0.000753,-0.039133,10.277141,3.968504,9.769137,-10.492822,-5.857842,0.000333,0.021860,-0.001393,0.001187,-0.019229,-0.001262,-0.005420,-0.001151,-0.000135,-0.014538,0.000323,-0.009156,0.000487,-0.000749,-0.013669
0.180000,0.631500,0.243514,-0.042845,-0.026187,0.682832,0.399888,-0.0000031,0.021614,-0.264948,0.717966,0.008606,-31.221279,-34.981777,-31.379911,-31.132792,-30.560511,-0.005732,-0.009625,0.000204,-0.000014,-0.007203,12.212952,2.461354,11.683311,-12.452506,-3.144549,0.002903,0.009464,-0.001108,-0.000177,-0.014107,-0.002110,0.003544,-0.001120,-0.000615,0.009918,0.002503,-0.002721,0.000209,0.002270,0.004464
0.190000,0.923585,0.327840,-0.045434,-0.051477,1.196834,0.399876,0.0000032,0.021935,-0.204051,0.965468,0.005647,-29.402182,-34.412510,-29.425112,-29.176783,-28.133936,-0.007366,-0.027355,0.000651,0.000670,-0.030780,14.545735,0.692144,13.551943,-14.368454,-3.072166,0.005674,0.008392,-0.000834,0.000196,-0.015793,-0.003666,-0.023474,0.003187,0.003137,-0.025819,-0.002215,0.003837,0.000711,0.001269,-0.005055
0.200000,1.151100,0.152160,-0.054871,-0.071553,1.347291,0.399867,0.0000068,0.022279,-0.421731,1.474622,0.015710,-29.661005,-33.131142,-29.325821,-29.085371,-25.706804,-0.003004,-0.028300,0.000534,0.000640,-0.030793,16.622332,1.436717,15.485733,-16.276096,-2.823098,0.002834,0.005885,-0.000352,0.001449,-0.013670,-0.000938,-0.028300,0.000819,0.000431,-0.037853,-0.002469,0.008948,0.000567,-0.005366,-0.019666
0.210000,0.798196,0.316921,-0.052134,-0.015592,0.992047,0.399864,0.000010,0.022551,0.032051,2.062103,0.021125,-31.837561,-31.676796,-31.278019,-31.051559,-24.837240,0.000336,-0.021368,0.007391,0.007180,-0.018685,15.168867,4.365829,13.616638,-14.554975,-4.266491,0.012374,0.005392,0.005680,-0.009350,-0.006706,0.000832,-0.035035,0.015464,0.015119,-0.032238,-0.018765,0.011526,0.007254,0.028986,-0.006299
0.220000,0.279231,0.398802,-0.031829,-0.006991,0.408655,0.399864,0.000019,0.022340,0.770043,2.523618,0.006193,-33.968967,-29.911978,-33.191639,-32.987427,-22.784630,-0.008034,-0.006518,0.000526,0.000426,-0.007873,13.154725,6.222903,11.605694,-12.585205,-6.452614,0.007301,0.002998,-0.001444,-0.000915,-0.007786,-0.014468,-0.010929,0.003168,0.003975,-0.015949,0.005021,0.006989,0.000586,0.005299,0.010740
0.230000,0.358748,0.956994,0.017202,0.601053,1.241673,0.399865,0.000025,0.022125,1.355223,2.490844,-0.012040,-31.651224,-28.073889,-31.312313,-31.539051,-21.806540,-0.027589,-0.006016,-0.006906,-0.017673,-0.015759,12.746773,8.479052,9.624665,-11.405403,-10.049397,0.015221,0.007135,0.001392,-0.006855,-0.013683,-0.049701,-0.007402,-0.009577,-0.027656,-0.039778,0.017406,0.000258,-0.006746,0.005606,0.017636
0.240000,0.017814,1.053681,0.019156,0.906604,0.589800,0.399883,0.0000088,0.022078,1.045891,1.704995,0.007944,-30.063713,-27.908926,-29.390148,-29.990126,-21.675535,-0.022957,0.000917,0.001675,-0.018639,-0.007747,10.763640,10.503356,7.811305,-10.839281,-12.578432,0.019833,0.001540,0.002224,-0.012332,-0.009124,-0.035497,0.012050,0.012951,-0.029920,-0.011328,0.012694,-0.007761,0.001782,0.007442,0.006063
0.250000,-0.034686,0.909188,0.016742,0.679676,0.510841,0.399919,-0.000020,0.021934,0.001391,0.329295,0.026989,-29.052282,-29.854013,-27.457966,-27.841459,-23.634108,-0.015433,0.008693,0.000947,-0.015754,-0.000690,8.870285,12.471516,5.897950,-9.262423,-12.897343,0.018846,0.001606,0.001997,-0.010346,-0.014794,0.001691,0.022061,0.002486,-0.009448,0.009642,-0.007855,-0.006345,0.000969,0.000698,0.006434
0.260000,-0.019745,0.168317,1.272213,0.175122,0.835243,0.399951,-0.000035,0.021763,-0.564253,-0.693300,0.006475,-27.230688,-31.821501,-26.223671,-26.116528,-25.879478,-0.007060,-0.001161,-0.026599,-0.005072,-0.014993,10.849291,10.519639,7.965204,-11.268999,-12.267959,-0.005749,0.006620,0.015551,0.002148,-0.017258,-0.011801,-0.007060,0.007048,-0.003040,0.003829,0.033694,-0.023779,-0.026913,-0.012050,0.002765
0.270000,0.116010,0.125843,1.309851,0.104070,1.082808,0.399962,-0.000040,0.021659,-0.718478,-0.933541,-0.001783,-25.217012,-31.784880,-25.893866,-24.114431,-27.202322,-0.004206,-0.005920,-0.029579,-0.003385,-0.023752,12.799173,8.488723,9.295259,-13.302372,-11.040120,-0.000694,0.000054,0.019670,-0.003029,-0.020270,-0.001865,-0.011065,0.013170,-0.003396,0.005317,0.007768,0.008299,-0.029993,0.003979,-0.009657
0.280000,0.708708,-0.040260,0.950358,-0.034097,1.318905,0.399958,-0.000030,0.021695,-0.170961,-0.421029,0.012267,-25.146816,-29.524439,-23.572899,-24.036280,-25.950457,-0.000825,-0.024154,-0.024485,-0.000942,-0.035481,14.729712,6.510591,11.713283,-15.261162,-9.987191,-0.001836,0.007386,0.014857,-0.001439,-0.021828,-0.007300,-0.010164,-0.003081,-0.006840,-0.004478,0.007466,0.005744,-0.024751,0.006994,-0.000853
0.290000,1.621896,-0.022214,-0.107003,-0.102544,1.498189,0.399946,-0.000019,0.021894,0.177843,0.570929,0.016200,-25.172577,-28.525385,-25.462502,-25.819189,-24.752892,-0.000594,-0.036079,0.006693,0.007330,-0.031134,16.676973,4.712885,13.526370,-16.960890,-7.211940,0.000285,0.024644,-0.002480,0.001282,-0.030053,-0.006408,-0.013170,0.004728,0.010189,-0.013273,-0.002191,-0.000859,0.006424,-0.011009,0.008329
0.300000,1.041521,0.417693,-0.048501,-0.000463,1.150383,0.399937,-0.0000015,0.022245,1.222780,1.638447,0.009518,-27.047499,-26.210981,-27.405827,-27.776337,-23.320932,-0.000135,-0.024898,0.001573,0.0000057,-0.021237,15.133898,6.390844,11.641975,-15.099377,-9.171843,0.013238,0.006291,0.005334,-0.009580,-0.012739,0.007260,-0.032418,0.005353,0.000537,-0.026509,-0.005396,0.044651,0.001690,0.033081,0.007065
0.310000,0.563206,0.654923,-0.012227,0.808950,0.744092,0.399933,0.0000038,0.022718,1.872874,2.233164,-0.013265,-26.886614,-24.535391,-27.292824,-28.479219,-22.030493,-0.012999,-0.009537,0.000509,-0.014186,-0.013419,13.953666,8.181610,9.813151,-14.418558,-11.519005,0.013094,0.010469,0.000817,-0.011658,-0.010657,-0.022506,-0.012931,0.004628,-0.022778,-0.023095,0.014100,0.007515,0.000593,0.010055,0.017455
0.320000,0.167589,0.795254,0.037993,0.943329,0.414047,0.399937,-0.0000039,0.023126,2.066414,2.172052,-0.021409,-25.761997,-22.573780,-25.389116,-26.905710,-20.127462,-0.018855,-0.001822,-0.005903,-0.024099,-0.005216,13.254802,10.093845,8.085004,-13.561255,-13.860073,0.016838,0.003075,0.001532,-0.013736,-0.004771,-0.029955,0.003359,-0.001155,-0.041770,-0.005966,0.015294,0.001758,-0.005696,0.031560,0.008524
0.330000,-0.043871,0.728229,0.022367,0.985259,-0.049469,0.399962,-0.000023,0.023269,1.674652,1.451312,0.004429,-24.011068,-22.424601,-23.410473,-24.679005,-21.888002,-0.012820,0.002892,0.001329,-0.017459,0.009588,11.341475,12.067224,6.139903,-12.859415,-15.752534,0.014573,-0.000550,0.001630,-0.016012,0.000990,-0.017562,0.014297,0.008549,-0.023931,0.020364,0.019784,-0.004036,0.001395,0.026832,-0.012808
0.340000,0.006723,0.200535,0.559923,0.430678,-0.001143,0.399995,-0.000038,0.022919,1.071330,0.481295,0.022320,-22.195194,-24.394623,-21.923042,-22.861835,-23.839441,-0.004267,0.007450,-0.007685,-0.008391,0.000285,13.246633,10.075595,7.930368,-15.180264,-14.006592,-0.001939,0.008434,-0.002904,-0.002084,-0.007759,-0.005535,0.013313,-0.000547,-0.006565,0.002113,0.025804,-0.023775,-0.007822,-0.005949,0.020417
0.350000,0.281214,-0.016704,1.180244,0.518610,0.686750,0.400021,-0.000039,0.022528,1.080233,0.132663,0.022749,-20.258543,-26.436571,-20.455778,-20.738958,-26.102213,-0.001016,-0.006399,-0.022834,-0.010417,-0.012943,15.257030,8.338950,9.984590,-17.517475,-12.615240,-0.002230,0.002687,0.020323,-0.010002,-0.013371,-0.003665,-0.008357,-0.014013,-0.004848,-0.006505,0.007010,0.014666,-0.023279,0.013276,0.016035
0.360000,0.944857,0.038047,0.847880,0.488099,1.241950,0.400027,-0.000037,0.022495,1.164609,0.282265,0.021824,-18.336479,-24.879816,-18.696808,-18.642193,-24.761978,-0.001743,-0.025391,-0.016707,-0.009962,-0.032600,17.186941,7.627027,12.887584,-20.453003,-12.357400,0.000597,0.012845,0.014704,-0.010442,-0.019767,-0.003943,-0.017310,-0.014000,-0.007314,-0.023082,0.001448,0.021546,-0.017155,0.011628,0.024282
0.370000,1.582597,-0.048961,-0.090526,-0.048957,1.242702,0.400026,-0.000031,0.022598,1.422979,0.853851,0.017762,-18.353218,-22.441523,-18.774965,-18.640598,-24.150862,0.000465,-0.031764,0.001000,0.000585,-0.022473,19.054371,6.983131,14.650646,-22.430262,-9.653493,-0.000962,0.023651,-0.001492,-0.001221,-0.022845,-0.003322,-0.024942,-0.000912,-0.001220,-0.015619,0.003065,0.038461,0.001009,0.002930,0.030957
0.380000,1.071995,0.258883,-0.055229,0.299202,0.946180,0.400028,-0.000023,0.022747,2.056087,1.636072,0.003882,-20.277523,-21.556046,-20.665323,-20.538919,-23.151382,0.003873,-0.021304,0.007559,0.004237,-0.018903,17.246037,9.391838,12.726665,-21.259558,-11.104153,0.011690,0.009291,0.006172,-0.014041,-0.011638,0.005952,-0.036777,0.011064,0.005065,-0.028894,-0.006481,0.059991,0.007461,0.020629,0.024026
0.390000,0.275771,0.613695,-0.008988,0.553197,0.588265,0.400038,-0.000024,0.022829,2.270188,2.124417,-0.000845,-22.629183,-19.795603,-22.598228,-22.585270,-21.709408,-0.008210,-0.003906,0.000811,-0.008663,-0.010141,15.755526,11.804124,10.822899,-20.068680,-13.589641,0.012817,0.005675,0.000706,-0.010549,-0.007805,-0.017751,-0.005305,0.006550,-0.019855,-0.017753,0.022396,0.004577,0.000927,0.016980,0.017590
0.400000,0.142587,0.990639,0.037729,0.941511,0.467143,0.400055,-0.000038,0.022877,2.125214,1.809124,0.013027,-20.422777,-17.825817,-20.696711,-21.459303,-19.863390,-0.022362,0.000010,-0.006432,-0.019318,-0.005507,15.450189,13.774470,8.950499,-19.512241,-16.007914,0.020512,0.003755,0.001461,-0.017394,-0.006109,-0.036936,0.011303,-0.000877,-0.032614,-0.004345,0.029467,-0.000955,-0.006211,0.037812,0.011766
0.410000,-0.086626,0.892300,0.664277,1.048725,0.225132,0.400090,-0.000052,0.022925,2.012790,0.942093,0.037193,-18.706680,-17.857718,-18.632261,-19.930952,-19.694052,-0.013842,0.002554,-0.006362,-0.015426,-0.002051,14.029126,15.593377,6.779045,-18.445824,-18.114952,0.021621,-0.001843,0.007418,-0.022726,-0.004543,-0.017124,0.010526,0.000228,-0.014704,0.003737,0.022209,0.001182,-0.006463,0.041246,0.008625
0.420000,-0.007939,0.565607,1.057226,1.027493,0.452386,0.400126,-0.000063,0.023299,1.608934,0.214109,0.043560,-16.636532,-19.733595,-17.052204,-18.889259,-21.731501,-0.008218,0.006440,-0.017835,-0.015681,-0.000609,12.536621,13.826433,9.876918,-15.781752,-16.352890,0.010131,0.008901,0.011078,-0.023058,-0.018119,-0.005445,0.006689,-0.017089,-0.009542,0.003710,0.022139,-0.030362,-0.018273,0.030089,0.025290
0.430000,-0.042972,0.017166,0.891628,0.438077,0.271298,0.400153,-0.000070,0.023479,1.307990,-0.205376,0.041328,-14.677763,-21.687977,-15.343453,-17.316076,-23.784195,-0.001741,-0.000335,-0.015030,-0.008407,-0.005632,14.276598,11.819397,12.947743,-17.961124,-14.590092,-0.005659,-0.001057,0.014551,-0.002961,-0.005142,-0.005188,-0.004664,-0.002120,-0.004352,-0.003892,0.021851,0.001964,-0.015422,-0.002700,0.007028
0.440000,0.254423,0.111792,0.638719,0.155730,0.862236,0.400169,-0.000074,0.023391,1.074561,-0.167639,0.039432,-12.741132,-21.774424,-13.246301,-15.500230,-22.215595,-0.001358,-0.005131,-0.009607,-0.003628,-0.022621,16.335108,9.957023,15.019094,-19.915838,-13.165637,0.000783,0.003169,0.013755,-0.002469,-0.013399,0.000856,-0.003610,-0.003029,-0.003099,-0.010902,0.006197,0.010929,-0.009892,0.001858,0.017114
0.450000,1.133499,0.189361,-0.027634,-0.060541,1.268594,0.400179,-0.000076,0.023267,0.948397,0.252909,0.045179,-12.699011,-20.230398,-13.193350,-15.497767,-19.909679,-0.002162,-0.024835,-0.000167,0.000628,-0.024286,18.636280,9.550381,16.906385,-21.818218,-12.225651,0.003566,0.015461,0.001223,0.000526,-0.021899,-0.001965,-0.011731,-0.003775,-0.000564,-0.006975,0.006612,0.025390,-0.000229,-0.001738,0.021866
0.460000,1.406132,0.624819,-0.097663,0.123800,1.755753,0.400191,-0.000076,0.023551,1.249861,0.888226,0.049068,-14.966982,-17.896734,-15.131284,-17.375683,-18.573135,0.000324,-0.026326,0.008434,0.005054,-0.029573,17.231121,8.483942,14.908635,-19.882835,-10.214787,0.020005,0.022494,0.005011,-0.011598,-0.035123,-0.003356,-0.026074,0.009491,0.004757,-0.024694,0.000290,0.030629,0.008291,0.014637,0.047057
0.470000,0.677028,0.586932,-0.057397,0.317003,0.929495,0.400203,-0.000077,0.024046,1.638494,1.421539,0.052238,-17.059586,-16.449255,-17.068325,-19.421581,-16.784292,-0.007433,-0.010881,0.000782,-0.004081,-0.014320,15.306183,10.469478,12.927390,-17.734200,-12.283333,0.013025,0.007896,-0.001573,-0.007808,-0.008204,-0.012334,-0.016890,0.004159,-0.005116,-0.020010,0.013876,0.029241,0.000877,0.012453,0.009536
0.480000,0.120342,0.747000,0.004429,0.660429,0.419655,0.400222,-0.000087,0.024393,1.653814,1.471414,0.060900,-17.384079,-14.495646,-17.079281,-19.740700,-14.764393,-0.008723,-0.000004,0.000097,-0.008830,-0.004122,14.643434,12.384035,11.015265,-16.219643,-14.611023,0.015356,0.003335,0.001107,-0.012399,-0.006872,-0.015810,0.006899,0.004477,-0.014103,-0.004197,0.021602,-0.003388,0.000190,0.014393,0.010033
0.490000,-0.072905,0.767431,0.023670,0.501782,0.015013,0.400253,-0.000095,0.024304,1.845697,0.898598,0.073682,-15.715354,-14.553636,-15.123793,-18.193274,-14.667650,-0.015815,0.003237,-0.005774,-0.013723,0.002238,12.649320,14.051967,9.038827,-14.227459,-16.633793,0.016405,-0.002668,-0.000313,-0.012059,-0.000040,-0.013404,0.012300,0.000157,-0.015823,0.011099,0.014632,0.006574,-0.005563,0.030885,0.000863
0.500000,-0.031270,0.787372,1.136354,1.368384,0.702381,0.400291,-0.000109,0.024525,1.825657,0.395698,0.081207,-14.332093,-16.522253,-13.423461,-16.657707,-16.704140,-0.010368,0.006853,-0.012729,-0.018865,-0.000648,11.299510,12.157627,7.710601,-12.295456,-15.593443,0.015688,0.008268,0.015768,-0.020203,-0.020773,-0.009703,0.006387,-0.009403,-0.008725,0.000282,0.024160,-0.025770,-0.012985,0.028123,0.026464
0.510000,-0.037185,0.092807,0.995294,0.666047,0.241969,0.400320,-0.000120,0.024771,1.515104,0.167957,0.088503,-12.376574,-18.477697,-11.691662,-14.922237,-18.597839,-0.003094,-0.000453,-0.014516,-0.010260,-0.005375,13.195242,10.234683,10.296401,-14.637220,-14.037390,-0.005728,-0.000512,0.013031,-0.007139,-0.004849,-0.006839,-0.003324,-0.010426,-0.007367,-0.006834,0.024187,-0.002595,-0.014863,0.006386,0.006446
0.520000,0.279120,0.095852,0.584643,0.366959,0.477066,0.400339,-0.000127,0.024724,1.261264,0.308811,0.088268,-10.476332,-18.562702,-9.645687,-12.887733,-18.473137,-0.001188,-0.004759,-0.007433,-0.006133,-0.008699,15.099882,8.183496,12.382504,-16.665745,-12.719675,0.000682,0.003320,0.009415,-0.005978,-0.008365,-0.000445,-0.005047,-0.006392,-0.003855,-0.006556,0.005536,0.012015,-0.007611,0.008345,0.010435
0.530000,1.237486,0.093244,-0.069923,0.127387,0.982674,0.400357,-0.000128,0.024544,1.324825,0.672969,0.092626,-10.583634,-17.138885,-9.552207,-13.028512,-16.855822,-0.000591,-0.024925,0.001087,-0.000935,-0.019676,17.119022,6.158235,14.259796,-18.559965,-12.271649,0.001888,0.017501,-0.000782,-0.003535,-0.016781,-0.002205,-0.019577,0.000824,-0.000587,-0.015684,0.005285,0.031325,0.001134,0.003830,0.025416
0.540000,1.831602,0.253455,-0.137503,0.542249,1.219104,0.400376,-0.000124,0.024785,1.556424,1.204398,0.093984,-12.576189,-14.805224,-11.534373,-14.906002,-15.247199,0.004006,-0.026124,0.008647,0.000984,-0.019691,16.742680,3.364360,16.041739,-17.088961,-11.215569,0.007715,0.031699,-0.002601,-0.019311,-0.022803,-0.001090,-0.035511,0.006411,-0.004445,-0.026766,0.006403,0.044429,0.008470,0.021694,0.035723
