Graph
Time (Seconds),L2_force (kg*m/s^2),L1_force (kg*m/s^2),L3_force (kg*m/s^2),R2_force (kg*m/s^2),R3_force (kg*m/s^2),body_x (Meters),body_y (Meters),body_z (Meters),body_alpha (Degrees),body_beta (Degrees),body_gemma (Degrees),L1_angle (Degrees),L2_angle (Degrees),L3_angle (Degrees),R2_angle (Degrees),R3_angle (Degrees),L1_tor (kg*m^2/s^2),L2_tor (kg*m^2/s^2),L3_tor (kg*m^2/s^2),R2_tor (kg*m^2/s^2),R3_tor (kg*m^2/s^2),L1_angle2 (Degrees),L2_angle2 (Degrees),L3_angle2 (Degrees),R2_angle2 (Degrees),R3_angle2 (Degrees),L1_tor2 (kg*m^2/s^2),L2_tor2 (kg*m^2/s^2),L3_tor2 (kg*m^2/s^2),R2_tor2 (kg*m^2/s^2),R3_tor2 (kg*m^2/s^2),L1_force_x (kg*m/s^2),L2_force_x (kg*m/s^2),L3_force_x (kg*m/s^2),R2_force_x (kg*m/s^2),R3_force_x (kg*m/s^2),L1_force_y (kg*m/s^2),L2_force_y (kg*m/s^2),L3_force_y (kg*m^2/s^2),R2_force_y (kg*m/s^2),R3_force_y (kg*m/s^2)
0.290000,1.418223,-0.081673,0.069264,0.159997,1.363963,0.400030,0.000052,0.020882,0.451571,-0.351568,-0.011712,-26.182676,-29.370924,-25.145554,-27.218372,-30.869337,0.007186,-0.035708,-0.002527,-0.003559,-0.028942,17.906298,5.930052,16.231508,-16.503565,-6.126891,-0.002411,0.018677,0.007502,-0.004443,-0.014473,0.009161,0.006865,-0.001837,-0.001295,0.026937,0.011706,0.009794,-0.002555,0.005467,-0.004838
0.300000,1.075935,0.035139,-0.051521,0.338187,0.964370,0.400030,0.000048,0.021086,0.720914,0.334922,0.004515,-28.152266,-27.024115,-26.991970,-29.246389,-28.529322,-0.000580,-0.024860,0.006985,-0.000261,-0.027673,16.086489,9.162835,14.289712,-14.932247,-8.631745,0.009523,0.008160,0.001310,-0.013227,-0.004527,-0.002348,-0.008560,0.012375,0.012021,-0.016457,-0.039469,0.034548,0.006789,0.015252,-0.013272
0.310000,0.950979,0.315512,0.010037,0.628818,0.662353,0.400030,0.000038,0.021294,0.605448,0.780891,0.009317,-28.253157,-25.633059,-26.871695,-29.061424,-26.938169,-0.005840,-0.018607,-0.000558,-0.014115,-0.012731,14.308645,12.737675,12.364281,-14.083004,-11.193462,0.005104,0.015339,0.000694,-0.010719,-0.011493,0.004431,-0.007432,0.001463,-0.007865,-0.001596,0.006665,0.008666,-0.000497,0.004196,0.012183
0.320000,0.306442,0.703853,0.500177,0.989548,0.520204,0.400037,0.000033,0.021660,0.693081,0.688076,0.009069,-26.583191,-23.891607,-25.473423,-27.582472,-25.134108,-0.021066,-0.006126,-0.013581,-0.025148,-0.009138,13.260895,15.037428,10.120292,-12.110678,-13.427124,0.011581,0.007002,0.006488,-0.016675,-0.008687,-0.018203,-0.000325,-0.002930,-0.015286,0.001983,0.007656,-0.001898,-0.013516,0.014965,0.006534
0.330000,-0.089311,0.559469,0.989532,1.405712,-0.011295,0.400058,0.000031,0.022189,0.836336,0.313529,0.009155,-25.129381,-23.903822,-23.938120,-26.296732,-25.096104,-0.010413,0.002925,-0.018144,-0.026562,0.001056,11.625884,17.024466,10.014123,-9.319810,-15.371870,0.012476,-0.000916,0.015054,-0.026855,-0.001234,-0.004423,0.011526,-0.006950,-0.005841,0.005645,0.001702,-0.002669,-0.018471,0.024756,0.001718
0.340000,0.019016,-0.005564,0.736413,0.831969,-0.064184,0.400080,0.000028,0.022527,0.443505,-0.020474,0.004305,-23.162540,-25.870802,-22.257538,-24.556618,-26.950813,-0.001616,0.006773,-0.014825,-0.018497,0.007620,13.582842,15.157775,12.825212,-11.758615,-13.428576,-0.007692,0.009752,0.005673,-0.004759,-0.006528,-0.005013,0.012325,-0.006410,-0.008125,0.012767,0.026320,-0.034540,-0.015217,-0.018387,0.011930
0.350000,-0.034981,0.050571,0.686475,0.652534,-0.032590,0.400102,0.000028,0.022391,0.231754,-0.197210,-0.005392,-21.199535,-27.824692,-20.960308,-22.397066,-28.899754,-0.000948,-0.000147,-0.011013,-0.011318,0.000021,15.565400,13.160491,15.720336,-13.337428,-11.485805,0.000363,-0.000963,0.012076,-0.011938,0.0000092,0.002409,-0.002870,0.005175,0.005218,-0.001242,0.002717,0.002566,-0.011310,0.006257,0.001447
0.360000,0.002093,0.222401,0.640353,0.465447,0.608593,0.400114,0.000032,0.021892,0.144859,-0.292029,-0.018188,-19.198689,-25.873091,-19.205116,-20.720240,-26.877743,-0.003275,-0.008341,-0.010479,-0.008109,-0.018215,17.660957,11.190391,17.944464,-15.169993,-9.854680,0.003788,0.000564,0.012122,-0.007919,-0.007398,0.003622,-0.019021,0.002850,0.003924,-0.005690,0.001546,-0.008471,-0.010971,-0.001286,-0.003381
0.370000,1.393260,0.247452,0.198883,0.180144,1.494662,0.400128,0.000034,0.021725,-0.064451,-0.026258,-0.016028,-19.159693,-24.587166,-19.160557,-20.852402,-24.427696,-0.004605,-0.027048,-0.004866,-0.003696,-0.032073,19.764791,10.748013,19.913609,-17.337952,-9.180546,0.005506,0.017103,0.007214,-0.005210,-0.025200,-0.003228,0.009457,-0.006411,-0.003807,-0.003435,0.000918,0.021068,-0.005094,0.002437,0.002972
0.380000,0.958479,0.480579,0.009044,0.386630,1.244207,0.400142,0.000030,0.021908,0.040321,0.336675,0.009246,-21.250998,-23.006458,-21.075275,-22.911592,-22.090200,-0.000444,-0.020585,0.006370,0.000826,-0.027438,18.725046,12.163584,17.995226,-15.473414,-11.998337,0.016600,0.011294,0.008059,-0.015970,-0.012977,0.007752,-0.011624,0.010738,0.009073,-0.013924,-0.017469,0.017461,0.006071,0.015597,-0.012076
0.390000,0.744005,0.431378,-0.059335,0.330242,0.808390,0.400161,0.000024,0.022090,0.124172,0.546965,0.027911,-23.319662,-21.233015,-23.041378,-25.121233,-20.381174,-0.006322,-0.013159,0.001243,-0.005415,-0.013528,17.104078,15.163293,16.059715,-13.832479,-13.903884,0.010138,0.012733,-0.001698,-0.006652,-0.013756,-0.001730,-0.004467,0.005247,-0.001278,-0.003091,-0.002946,0.001979,0.001406,0.000651,0.001583
0.400000,0.341428,0.754860,0.398853,0.857370,0.662829,0.400181,0.000014,0.022364,0.125775,0.272366,0.022868,-21.711447,-19.220680,-21.426575,-22.922167,-18.634777,-0.019339,-0.005216,-0.012040,-0.021654,-0.007758,15.737329,16.898436,13.942847,-13.130578,-16.321592,0.015591,0.008591,0.005554,-0.014442,-0.014000,-0.010200,0.002650,-0.003385,-0.008980,0.007479,-0.006311,-0.006777,-0.011898,0.005749,0.003320
0.410000,-0.093606,0.472252,0.991182,1.189130,0.110469,0.400208,0.000011,0.022783,0.408516,-0.117413,0.019729,-20.138462,-19.297434,-19.737003,-21.415592,-18.521244,-0.009248,0.002361,-0.015297,-0.020433,-0.001916,14.592973,18.914597,13.431376,-11.296343,-18.364937,0.007795,-0.002716,0.018237,-0.020801,-0.003289,-0.004033,0.006253,0.002496,0.001465,0.001102,0.009737,0.005523,-0.015747,0.002697,0.002796
0.420000,-0.022747,0.339785,1.078522,1.097728,0.279934,0.400235,0.0000035,0.023309,0.638926,-0.312234,0.009643,-18.325010,-21.177567,-18.181795,-20.596052,-20.619558,-0.005686,0.006771,-0.019963,-0.019507,0.002544,12.869770,16.919445,12.221805,-12.835401,-16.189281,0.006674,0.008105,0.018789,-0.020348,-0.014918,0.000943,0.007585,-0.003734,0.003572,0.010084,0.003958,-0.027090,-0.020364,0.013024,0.015490
0.430000,-0.022949,0.018768,0.633795,0.437733,0.131269,0.400258,0.0000015,0.023528,0.614296,-0.313033,0.000093,-16.370832,-23.123075,-16.379105,-18.830427,-22.678389,-0.001360,-0.000230,-0.010745,-0.009035,-0.002750,14.726135,14.979070,14.582973,-15.233064,-14.308011,-0.006243,-0.000308,0.006645,-0.000576,-0.002416,-0.002473,-0.002220,0.001312,-0.002391,-0.001147,0.021410,-0.001572,-0.011083,-0.014326,-0.000397
0.440000,-0.016593,0.344666,0.435399,0.239304,0.589079,0.400276,-0.0000023,0.023339,0.350436,-0.138504,-0.010124,-14.673610,-23.128941,-14.762556,-17.085953,-22.731901,-0.003823,-0.001101,-0.005877,-0.004492,-0.011382,16.455593,13.085058,16.960588,-17.381845,-12.364019,0.006068,0.000311,0.007532,-0.004924,-0.010357,0.004312,-0.004777,0.002027,0.000734,-0.001153,0.002864,-0.003686,-0.006065,0.002477,0.001623
0.450000,0.643383,0.584650,0.041098,-0.048415,1.261479,0.400295,-0.0000044,0.022965,0.122935,0.150375,-0.008122,-15.091182,-21.784058,-14.766546,-17.038570,-21.445499,-0.006771,-0.015682,-0.000409,0.000771,-0.027201,18.000418,10.885983,18.953257,-19.284033,-9.677238,0.012672,0.007491,0.002210,-0.000314,-0.020699,0.000675,-0.000796,-0.000237,0.000861,-0.008155,0.001433,0.010768,-0.000455,0.001470,0.005035
0.460000,1.422454,0.579411,-0.090643,0.166427,1.802117,0.400315,-0.000010,0.023055,0.348156,0.734421,-0.002973,-17.351522,-21.235109,-16.679729,-19.012838,-19.026539,-0.000854,-0.024473,0.007236,0.004673,-0.032070,15.670940,10.771700,17.023071,-17.431316,-8.173362,0.018565,0.024422,0.006085,-0.012506,-0.031739,-0.001012,-0.021661,0.007130,0.006017,-0.024522,-0.011686,0.010535,0.007024,0.015035,0.010784
0.470000,0.471166,0.927261,-0.052150,0.173227,1.276794,0.400337,-0.000012,0.023503,0.527062,1.049874,0.008710,-19.093494,-19.654518,-18.645802,-20.980265,-17.323587,-0.013512,-0.010489,0.001065,-0.002534,-0.022235,13.799988,12.520420,15.067835,-15.499482,-11.340600,0.020084,0.001876,-0.001440,-0.004909,-0.013307,-0.015075,-0.014347,0.006167,-0.001193,-0.022442,0.000324,0.022733,0.001198,0.003692,-0.005132
0.480000,-0.028295,1.030664,-0.002397,0.420915,0.735174,0.400365,-0.000021,0.023884,0.555065,0.815461,0.015257,-18.852839,-17.668180,-18.709900,-20.942413,-15.528119,-0.016020,0.000941,0.000455,-0.006779,-0.007606,12.474002,14.482378,13.053502,-13.663335,-13.748718,0.020032,0.000381,0.000938,-0.007906,-0.012872,-0.015784,0.009468,0.005734,-0.003596,-0.002419,0.007925,-0.006758,0.000590,0.001909,0.005960
0.490000,-0.080967,0.841417,0.553816,0.804844,0.349706,0.400405,-0.000028,0.024125,0.546349,0.124118,0.020326,-17.607536,-17.756025,-17.085941,-19.322540,-15.456062,-0.018249,0.002801,-0.012272,-0.017539,-0.002027,10.029395,16.410540,11.982256,-12.542399,-16.144857,0.014236,-0.002438,0.006977,-0.014520,-0.007216,-0.009559,0.011012,0.000374,-0.005796,0.007472,0.008254,0.004893,-0.012200,0.011159,0.002648
0.500000,-0.031692,0.574597,0.971522,0.968410,0.544937,0.400445,-0.000036,0.024624,0.728113,-0.418782,0.015960,-15.531063,-19.728853,-14.905869,-17.647543,-17.735395,-0.009220,0.006795,-0.015563,-0.016356,-0.000919,7.741938,14.534916,11.313553,-11.237529,-15.131059,0.010883,0.007704,0.015666,-0.015256,-0.017841,0.000878,0.006086,-0.002697,0.001203,0.007852,0.008936,-0.022519,-0.015960,0.005563,0.014035
0.510000,-0.018456,0.072059,0.704255,0.350846,0.288297,0.400479,-0.000041,0.024876,0.620029,-0.716868,0.009724,-13.622644,-21.705770,-13.134902,-15.988618,-19.939465,-0.002315,-0.000581,-0.011350,-0.006273,-0.005116,9.676930,12.540336,13.275292,-13.484528,-13.379927,-0.006665,0.000115,0.008414,-0.001397,-0.006737,-0.001503,-0.003680,0.003425,0.000959,0.001134,0.019322,-0.003731,-0.011671,-0.008651,0.004613
0.520000,-0.022475,0.263376,0.567047,0.113538,0.683114,0.400505,-0.000046,0.024748,0.425447,-0.635667,0.003658,-11.675072,-21.832865,-11.067615,-14.083757,-20.591673,-0.002808,-0.001264,-0.007591,-0.002450,-0.011685,11.777160,10.619060,15.315224,-15.576194,-11.427163,0.002679,-0.000022,0.011013,-0.001731,-0.013013,0.003625,-0.007267,0.003955,-0.000582,0.004606,0.005122,-0.001459,-0.007768,0.000260,0.005758
0.530000,-0.002117,0.460726,0.263448,0.063190,0.790464,0.400528,-0.000046,0.024157,0.367375,-0.403597,0.005529,-11.975306,-19.963228,-11.210333,-14.103972,-19.337107,-0.004622,-0.007277,-0.002157,-0.000446,-0.018167,13.974485,8.718463,17.152271,-17.563145,-9.266187,0.007504,-0.000092,0.005321,-0.001428,-0.010137,0.005508,-0.011348,0.004430,0.001523,0.000629,0.005689,-0.004385,-0.002218,-0.001853,0.003093
0.540000,1.424221,0.426524,0.152580,0.220390,1.545244,0.400552,-0.000043,0.024025,0.415295,0.236342,0.025105,-13.983527,-18.335093,-13.146209,-15.999693,-17.002602,0.000687,-0.021883,0.003933,0.002779,-0.026982,16.360844,7.964028,17.251009,-17.137688,-8.391153,0.008590,0.019233,0.005556,-0.008328,-0.026590,-0.001895,0.006128,0.000343,0.001867,-0.009751,0.011382,0.020746,0.003446,0.001429,0.014567
