Graph
Time (Seconds),L2_force (kg*m/s^2),L1_force (kg*m/s^2),L3_force (kg*m/s^2),R2_force (kg*m/s^2),R3_force (kg*m/s^2),body_x (Meters),body_y (Meters),body_z (Meters),body_alpha (Degrees),body_beta (Degrees),body_gemma (Degrees),L1_angle (Degrees),L2_angle (Degrees),L3_angle (Degrees),R2_angle (Degrees),R3_angle (Degrees),L1_tor (kg*m^2/s^2),L2_tor (kg*m^2/s^2),L3_tor (kg*m^2/s^2),R2_tor (kg*m^2/s^2),R3_tor (kg*m^2/s^2),L1_angle2 (Degrees),L2_angle2 (Degrees),L3_angle2 (Degrees),R2_angle2 (Degrees),R3_angle2 (Degrees),L1_tor2 (kg*m^2/s^2),L2_tor2 (kg*m^2/s^2),L3_tor2 (kg*m^2/s^2),R2_tor2 (kg*m^2/s^2),R3_tor2 (kg*m^2/s^2),L1_force_x (kg*m/s^2),L2_force_x (kg*m/s^2),L3_force_x (kg*m/s^2),R2_force_x (kg*m/s^2),R3_force_x (kg*m/s^2),L1_force_y (kg*m/s^2),L2_force_y (kg*m/s^2),L3_force_y (kg*m^2/s^2),R2_force_y (kg*m/s^2),R3_force_y (kg*m/s^2)
9.770000,0.148880,0.125467,0.151896,-0.073594,1.073396,0.464928,-0.026524,0.014034,-9.054183,-3.853641,22.608284,2.915507,-4.032777,2.886056,3.474408,-5.014185,0.000065,-0.000459,0.000042,0.001087,-0.004669,60.239128,59.435158,60.154324,-26.447691,-21.667233,0.006139,0.006263,0.007275,0.001922,-0.029549,0.000995,0.000136,-0.000334,0.001510,-0.000087,-0.024051,-0.024914,-0.000058,0.010627,-0.190504
9.780001,0.127687,0.108069,0.120134,-0.079760,1.156826,0.465002,-0.026553,0.014152,-9.285558,-3.948796,22.655539,2.934932,-3.724531,2.884279,3.457223,-3.541779,0.000173,-0.002108,0.000169,0.001605,-0.014119,60.217026,59.422646,60.788166,-28.481375,-21.308571,0.005020,0.005772,0.005291,0.001332,-0.034876,-0.001090,0.000263,0.000759,0.000564,-0.000862,-0.018818,-0.028558,0.000247,0.005671,-0.186225
9.790000,0.298784,0.188900,0.129136,-0.048657,1.052327,0.465074,-0.026579,0.014338,-9.591286,-4.035355,22.697321,2.548043,-3.403453,2.525121,1.603701,-1.483328,0.001424,-0.001118,0.001640,0.007001,-0.007359,60.982742,59.560562,60.860374,-26.504822,-19.874994,0.007421,0.011997,0.006415,-0.007456,-0.029886,-0.000758,0.000932,-0.000263,-0.002286,0.000458,-0.027237,-0.056272,0.000972,0.010867,-0.191096
9.800000,0.194931,-0.001397,0.043581,-0.008074,0.507024,0.465143,-0.026599,0.014235,-9.314790,-3.908756,22.780205,2.149734,-2.968231,2.140827,-0.354595,0.394566,0.000362,-0.000872,0.000163,0.000154,-0.002379,60.724918,59.677277,60.422203,-24.516146,-21.881048,0.001042,0.006688,0.001716,-0.001433,-0.009671,0.000491,-0.000783,-0.000238,0.001735,0.001208,0.000516,-0.029452,0.000241,0.012656,-0.095162
9.810000,0.072132,-0.059660,0.010305,0.427114,0.502919,0.465216,-0.026617,0.014012,-8.950008,-3.831319,22.853338,1.758473,-2.600008,1.725360,-2.336267,2.337455,0.000381,-0.000129,0.000374,-0.000809,-0.001026,60.288822,59.049992,60.292923,-22.916725,-23.705391,-0.000613,0.004757,0.001771,-0.011208,-0.017363,0.000477,-0.000063,0.000066,0.001046,0.001349,0.010418,-0.016777,0.000469,-0.083366,-0.084311
9.820001,0.175802,0.019597,-0.014502,0.928036,0.003485,0.465290,-0.026644,0.013974,-8.863352,-3.804773,22.915049,1.776368,-2.566378,1.698122,-2.504256,2.239892,-0.000084,-0.000473,0.000023,-0.004515,0.001276,59.902836,58.777931,60.152546,-23.425468,-25.574694,0.002366,0.007207,0.000960,-0.026361,-0.000817,-0.000211,0.001011,-0.000163,-0.000299,0.000714,-0.007093,-0.028899,0.000294,-0.159918,-0.005976
9.830000,0.241244,0.123128,0.028962,0.855491,0.233395,0.465364,-0.026669,0.014020,-8.956513,-3.853152,22.958130,2.194977,-2.989993,2.086678,-0.915530,0.456366,-0.001418,0.000844,-0.001256,-0.011246,0.007062,59.477451,58.428719,59.908493,-22.572260,-23.770813,0.005748,0.009855,0.002476,-0.025079,-0.013768,0.000549,0.000894,0.000919,0.000371,-0.000412,-0.026221,-0.037857,-0.000369,-0.131759,-0.050428
9.840000,0.486025,0.331962,0.235663,0.781549,0.503111,0.465439,-0.026697,0.014172,-9.158398,-3.881706,23.006767,2.621072,-3.579414,2.567031,1.074334,-1.619063,-0.000298,-0.000789,-0.000239,-0.002530,-0.001508,60.241833,57.306599,59.267437,-22.990145,-22.243412,0.012459,0.019046,0.010482,-0.023400,-0.015863,-0.000413,0.002903,0.000837,-0.000202,-0.001533,-0.056175,-0.087534,-0.000176,-0.135648,-0.085135
9.850000,0.473010,0.058850,0.076004,0.035680,0.969767,0.465507,-0.026725,0.014264,-8.861902,-3.512040,23.119490,2.962390,-3.862044,2.919059,3.018370,-3.828257,-0.000179,-0.002850,-0.000351,-0.001037,-0.003478,59.996029,57.147839,58.942429,-24.751402,-19.352528,0.002872,0.016783,0.004392,0.001503,-0.029626,-0.002694,-0.008665,-0.005359,-0.002104,-0.005164,-0.007273,-0.078214,-0.000735,-0.008684,-0.158154
9.860001,0.414531,0.103014,-0.029196,-0.102450,1.362463,0.465578,-0.026757,0.014546,-9.065858,-3.397579,23.195141,2.919933,-3.920170,2.903404,2.905344,-4.093734,0.000447,-0.001430,0.000603,0.002181,-0.008309,60.308304,58.125893,58.604282,-26.452698,-17.431932,0.005502,0.015472,0.000254,0.001518,-0.038863,0.000401,-0.004042,0.001597,0.002005,-0.011575,-0.020452,-0.069132,0.000780,0.006977,-0.234367
9.870000,0.274937,0.158153,0.059355,-0.099383,1.247437,0.465649,-0.026792,0.014963,-9.569397,-3.415912,23.249813,2.581292,-3.500685,2.528809,0.935299,-1.583702,0.001455,-0.002615,0.001719,0.007999,-0.014000,60.598042,58.235012,58.079967,-28.123178,-17.102430,0.006406,0.010397,0.003596,0.001506,-0.033939,-0.002136,0.000477,-0.001071,-0.000237,-0.014228,-0.021170,-0.052863,0.001064,-0.006053,-0.208563
9.880000,0.333370,0.187966,0.101500,-0.007704,0.920444,0.465719,-0.026819,0.015341,-9.942742,-3.354496,23.322971,2.170142,-3.148881,2.133915,-1.010746,0.440383,0.000098,-0.001185,0.000090,-0.000421,-0.003995,60.936817,57.909431,57.752529,-26.123852,-16.081404,0.007681,0.013326,0.004594,-0.008434,-0.025296,-0.003664,-0.006874,-0.001036,0.000375,-0.012482,-0.033971,-0.064420,0.000154,0.027205,-0.167566
9.890000,0.196212,0.014743,-0.046571,0.000393,0.356756,0.465786,-0.026839,0.015280,-9.558492,-3.073151,23.425274,1.783199,-2.775218,1.755768,-2.960299,2.242898,0.000307,-0.000621,0.000534,0.000117,-0.000461,60.765053,57.838261,57.240646,-24.191084,-18.545027,0.001602,0.006268,-0.002205,-0.001334,-0.004332,0.000118,-0.001980,0.001949,0.003306,-0.003518,-0.002599,-0.027835,0.000749,0.011734,-0.068468
9.900001,-0.051351,-0.065927,0.087623,-0.031612,0.501316,0.465858,-0.026846,0.014811,-8.937600,-3.023575,23.488550,1.800875,-2.794547,1.744895,-3.002563,2.303987,0.000706,0.001070,0.000472,0.000034,0.000837,60.403545,58.212009,56.944054,-22.175579,-20.090061,-0.001042,-0.002390,0.002083,-0.000120,-0.013652,0.006014,0.005390,0.003353,0.004141,-0.001921,0.011634,0.020202,0.000725,0.007476,-0.087232
9.910000,0.199567,-0.042432,0.236029,0.944214,0.399622,0.465945,-0.026870,0.014431,-8.970966,-3.498809,23.476591,2.151154,-3.154773,2.111430,-1.169441,0.344132,-0.000954,0.001429,-0.001692,-0.010305,0.007368,60.051159,58.116333,57.040005,-21.099506,-22.762346,0.001732,0.008728,0.011579,-0.021890,-0.012235,0.003915,0.004347,0.001550,-0.005021,-0.003549,-0.010081,-0.033122,-0.000866,-0.165110,-0.092098
9.920000,0.487741,0.214911,0.770049,1.147752,0.588163,0.466027,-0.026889,0.014383,-9.334328,-3.909646,23.465614,2.542087,-3.829866,2.554518,1.714022,-1.622039,-0.000145,-0.001774,-0.000847,-0.004298,-0.001669,59.708584,59.104004,58.711571,-17.976807,-22.101637,0.008077,0.018868,0.025643,-0.036801,-0.024267,-0.002446,-0.008756,-0.006612,-0.007051,-0.005153,-0.032079,-0.089162,-0.001962,-0.198930,-0.094147
9.930000,0.314266,0.345488,0.386875,0.729480,0.454545,0.466100,-0.026911,0.014438,-9.416121,-3.951921,23.514839,2.825076,-4.153946,2.884089,2.826087,-3.536999,-0.000620,-0.002079,-0.001187,-0.003386,-0.002342,60.006573,59.465485,58.586903,-20.660103,-21.049129,0.011985,0.011867,0.015125,-0.016689,-0.013939,-0.005378,-0.006203,-0.005419,-0.004325,-0.004710,-0.055286,-0.057591,-0.001599,-0.134070,-0.075438
9.940001,0.245073,0.293953,0.125520,0.138406,0.984646,0.466171,-0.026931,0.014409,-9.366277,-3.820614,23.602903,3.215626,-4.116987,3.270650,4.756516,-3.536311,-0.000463,-0.001059,-0.000011,0.000225,-0.005145,60.090775,59.615860,59.273857,-22.897345,-20.451159,0.012083,0.011053,0.005874,-0.004718,-0.029925,-0.002660,0.000501,0.000486,0.001404,-0.003701,-0.055898,-0.051470,0.000112,-0.022938,-0.169215
9.950000,0.140641,0.244586,0.078170,-0.128670,1.275171,0.466244,-0.026957,0.014481,-9.375228,-3.760899,23.667948,2.930151,-3.703989,2.896984,2.809912,-2.085433,0.001770,-0.001815,0.002005,0.009309,-0.014336,59.252850,59.315960,58.886177,-24.687323,-17.340368,0.010375,0.005998,0.005003,0.002306,-0.035126,0.000558,-0.000860,0.000049,-0.001320,-0.008524,-0.040726,-0.028127,0.001409,-0.002506,-0.214003
9.960000,0.228614,0.432971,0.184042,-0.056915,1.456728,0.466316,-0.026982,0.014857,-9.890635,-3.842172,23.716085,2.422504,-3.380620,2.479933,0.849430,0.756321,-0.000364,-0.001132,0.000027,0.0000038,-0.007253,61.150631,60.118778,58.833229,-22.723680,-17.680059,0.015344,0.009080,0.008363,-0.005944,-0.042510,-0.007436,-0.003265,-0.001872,-0.000684,-0.012179,-0.074651,-0.042396,-0.0000067,0.020905,-0.269793
9.970000,0.023857,0.084928,0.083183,0.011795,0.326558,0.466386,-0.027002,0.014868,-9.662196,-3.627511,23.818766,2.027801,-2.989702,2.099545,-1.096265,2.544000,0.000308,0.000315,0.000051,-0.000080,-0.000350,60.885975,59.709568,58.502319,-20.826580,-19.628010,0.004337,0.001594,0.003070,-0.002013,-0.003088,0.000983,0.000892,-0.001458,0.001933,-0.000852,-0.016764,-0.001763,0.000031,0.013266,-0.062989
9.980000,0.125558,0.057219,0.295782,0.913983,0.130322,0.466464,-0.027020,0.014677,-9.565374,-3.765413,23.858875,1.660747,-2.660586,1.764730,-3.110471,4.479620,0.000537,0.000180,0.000585,-0.001482,0.000983,60.333138,59.279705,58.234657,-20.035007,-21.485270,0.004056,0.005229,0.010249,-0.024469,-0.004805,0.003089,0.004094,0.002403,-0.003534,0.003868,-0.014169,-0.020513,0.000656,-0.177815,-0.027767
9.990000,0.269712,0.205149,0.470526,1.263421,-0.062207,0.466546,-0.027040,0.014412,-9.419019,-3.938809,23.878473,2.014660,-2.645469,2.218199,-1.770990,2.496571,-0.001579,-0.000568,-0.002626,-0.013924,0.008963,60.045532,60.152084,58.450928,-18.635939,-23.194036,0.008701,0.009901,0.016053,-0.033296,-0.000028,-0.000139,-0.001385,-0.002605,-0.005210,-0.000864,-0.042190,-0.044974,-0.002056,-0.213339,-0.010186
10.000000,0.275541,0.291559,0.739498,1.498889,0.210672,0.466626,-0.027058,0.014382,-9.742428,-4.294895,23.877893,2.295189,-3.057109,2.558562,0.753752,0.594746,-0.000231,0.000650,-0.000780,-0.007363,-0.000176,60.731419,59.808578,60.433105,-19.641851,-21.343792,0.010684,0.011655,0.028042,-0.044072,-0.012395,-0.000324,-0.000514,-0.000444,-0.003505,-0.001207,-0.050639,-0.050623,-0.001553,-0.278200,-0.033870
10.010000,0.305867,0.223770,0.241681,0.317329,0.699695,0.466701,-0.027079,0.014374,-9.606188,-4.209023,23.948477,2.727349,-3.436507,2.945260,2.622301,-1.269630,-0.000388,-0.001571,-0.000802,-0.001308,-0.002546,60.470863,59.618263,60.354420,-21.533674,-20.153975,0.009323,0.012184,0.010256,-0.005241,-0.020825,-0.003785,-0.005577,-0.004663,-0.003075,-0.003236,-0.042319,-0.058801,-0.000945,-0.061004,-0.121047
10.020000,0.247769,0.138019,0.105795,-0.059993,1.163857,0.466776,-0.027102,0.014396,-9.526787,-4.124760,24.021843,3.065690,-3.823682,3.346574,4.569971,-3.414404,-0.000325,-0.001022,0.000239,0.000798,-0.004487,60.721558,59.291698,60.230549,-23.495333,-19.772379,0.005625,0.010071,0.005799,0.000127,-0.034740,-0.000273,-0.001953,0.001206,0.001481,-0.003279,-0.023532,-0.046321,0.000392,0.010175,-0.212344
10.030001,0.247122,0.080193,0.078449,-0.078557,1.158061,0.466851,-0.027127,0.014500,-9.585914,-4.078006,24.094004,2.621235,-3.489408,2.972853,4.563632,-3.641208,0.002096,-0.002232,0.001739,0.001759,-0.006178,61.056511,59.550644,60.225441,-25.514496,-18.249578,0.004351,0.009343,0.004269,0.001886,-0.032052,0.00000079,0.000276,-0.000945,0.000330,-0.006327,-0.010631,-0.047044,0.001033,0.006059,-0.213908
10.040000,0.318322,0.148096,0.171966,-0.064164,1.220471,0.466924,-0.027150,0.014749,-9.942200,-4.151249,24.141041,2.239073,-3.105608,2.516433,2.619842,-2.472135,-0.000039,-0.001185,0.000114,0.007343,-0.013712,61.376572,59.874451,60.160717,-23.555157,-15.147917,0.006630,0.012931,0.007941,-0.007009,-0.034991,-0.002148,-0.000421,-0.001581,-0.002182,-0.007703,-0.028650,-0.063672,0.000101,0.010428,-0.215649
10.050000,0.222904,0.117758,0.034442,-0.020587,0.737014,0.466996,-0.027171,0.014864,-9.942549,-4.037526,24.222862,1.824617,-2.783343,2.128888,0.661190,0.584610,0.000135,-0.000803,0.000257,0.000070,-0.004088,61.057602,60.144844,59.904720,-21.575119,-17.844370,0.005294,0.008479,0.001666,-0.001032,-0.015683,-0.000041,-0.002182,-0.000631,0.000829,-0.003563,-0.022828,-0.040207,0.000283,0.012668,-0.143277
10.060000,0.100580,0.076979,0.088786,0.397858,0.388592,0.467071,-0.027186,0.014663,-9.704424,-4.050035,24.284910,1.411144,-2.363820,1.764292,-1.290569,2.116266,0.000494,0.000183,0.000503,0.000115,-0.000619,61.028370,60.187164,59.741070,-19.353897,-20.436110,0.004247,0.003838,0.002766,-0.009650,-0.009526,0.001187,0.002552,0.003267,0.002024,0.002379,-0.015407,-0.013781,0.000791,-0.082516,-0.076560
10.070001,0.263304,0.136111,0.429181,1.138616,-0.001996,0.467154,-0.027201,0.014407,-9.659393,-4.314954,24.301525,1.435596,-2.342153,1.769593,-1.770391,2.132303,0.000021,-0.000364,-0.000292,-0.004312,0.001377,60.728359,60.665604,59.959145,-17.727324,-22.271490,0.006071,0.010343,0.015310,-0.031751,-0.001687,0.002944,0.002305,0.000043,-0.001392,0.001616,-0.026744,-0.048865,-0.000551,-0.213295,-0.001010
10.080000,0.254359,0.260701,0.485802,1.506582,0.136317,0.467235,-0.027223,0.014461,-10.005180,-4.621502,24.307392,1.612799,-2.902167,2.401604,1.892755,0.160537,-0.001910,0.000564,-0.003160,-0.014311,0.007315,60.366116,60.819637,60.507336,-15.845983,-22.536562,0.010144,0.011096,0.019802,-0.043704,-0.005840,-0.004704,-0.003526,-0.001977,-0.003652,-0.004956,-0.052336,-0.048358,-0.002440,-0.275559,-0.047945
10.090000,0.210090,0.289510,0.424996,0.937714,0.001224,0.467311,-0.027243,0.014468,-9.935777,-4.606218,24.365902,1.980618,-3.192913,2.717486,2.586265,-1.797478,-0.000506,-0.000967,0.000337,-0.003655,0.000050,61.271469,60.864170,60.272293,-17.951870,-20.627270,0.010642,0.008351,0.016447,-0.022031,-0.008720,0.001206,-0.001866,0.000874,0.002775,0.001592,-0.053350,-0.041458,-0.000357,-0.186446,0.025130
10.100000,0.121592,0.088823,0.421624,0.520981,0.715796,0.467387,-0.027264,0.014503,-9.924903,-4.568888,24.432192,2.322346,-3.595515,2.957417,4.187097,-4.045146,-0.000150,-0.000528,-0.000615,-0.000643,-0.002684,60.806087,60.514492,60.209373,-20.202765,-18.171795,0.005020,0.005740,0.016552,-0.017009,-0.019943,0.000783,-0.000146,-0.001199,0.001955,0.000530,-0.020838,-0.024573,-0.000974,-0.098847,-0.144675
10.110001,0.144706,0.174755,0.188502,-0.017526,1.074725,0.467462,-0.027288,0.014597,-9.792480,-4.344022,24.527647,2.314615,-3.562532,2.940861,4.076612,-4.074492,0.000054,-0.000632,-0.000317,0.001219,-0.006682,61.009163,60.444851,60.305679,-22.142788,-18.567587,0.007261,0.007011,0.007579,0.000489,-0.028820,-0.002404,-0.000894,-0.001124,-0.001293,-0.005433,-0.031335,-0.031648,-0.000369,0.000193,-0.205530
10.120000,0.128707,0.101731,0.097143,-0.112421,1.203396,0.467538,-0.027313,0.014719,-9.895586,-4.318176,24.588896,1.916688,-3.254775,2.547825,2.147876,-2.306799,0.001694,-0.001652,0.001866,0.008254,-0.013763,60.906628,60.567688,60.381523,-24.001825,-18.159039,0.005004,0.005531,0.004675,0.002309,-0.034579,0.000337,0.000759,0.000877,-0.000041,-0.003172,-0.015365,-0.027422,0.001326,-0.004701,-0.213354
10.130000,0.167361,0.256692,0.153601,-0.010309,0.921203,0.467614,-0.027334,0.014858,-10.054628,-4.330713,24.646242,1.513898,-2.891707,2.149488,0.183623,-0.709263,-0.000240,-0.000488,0.000125,-0.000112,-0.004120,60.696175,60.472721,60.024685,-22.080841,-17.179750,0.010557,0.006529,0.006735,-0.008113,-0.023237,-0.000723,-0.001702,-0.001082,0.000623,-0.003922,-0.052380,-0.029431,0.000063,0.023731,-0.182124
10.140000,0.092645,0.220100,0.125494,0.341592,0.530810,0.467689,-0.027352,0.014758,-9.854877,-4.264953,24.720165,1.252302,-2.530086,1.743283,-1.755913,1.484610,-0.000056,-0.000124,0.000305,-0.000303,-0.001756,60.071514,60.547031,60.222843,-20.953232,-19.359169,0.008839,0.004092,0.004533,-0.008929,-0.013190,-0.001115,0.001402,0.001004,0.001364,-0.000158,-0.041700,-0.015867,0.000414,-0.069174,-0.103872
10.150001,0.121025,0.364218,0.283519,0.831806,0.162287,0.467771,-0.027369,0.014502,-9.642224,-4.361512,24.761274,1.119495,-2.584035,1.798471,-2.071361,1.461333,-0.000114,0.000135,-0.000165,-0.003232,0.000853,59.784645,60.569901,59.482559,-21.327312,-21.299925,0.014289,0.004694,0.010405,-0.022500,-0.004580,0.002476,0.002123,0.001512,-0.001668,0.002204,-0.069766,-0.018386,-0.000124,-0.157619,-0.032225
10.160000,0.143041,0.258052,0.502899,1.199000,0.047832,0.467853,-0.027384,0.014196,-9.475732,-4.560777,24.791504,1.485593,-2.976191,1.923818,1.379125,-0.416043,-0.001644,0.001262,-0.001688,-0.012667,0.007709,60.783821,60.320080,60.543072,-19.503094,-23.111290,0.009190,0.006231,0.017274,-0.035120,-0.003352,-0.000447,0.001028,0.002487,0.003014,0.000442,-0.047119,-0.021914,-0.001354,-0.204891,-0.029019
10.170000,0.179933,0.128071,0.265817,1.424645,0.115041,0.467931,-0.027405,0.014448,-9.978804,-4.783966,24.812704,1.936167,-3.415835,2.384474,2.622629,-2.373236,-0.000799,-0.001019,-0.001292,-0.005958,-0.000506,61.216881,60.883869,60.817070,-17.536135,-21.376041,0.006022,0.008796,0.013542,-0.043826,-0.011305,-0.003077,-0.003069,-0.002079,0.000432,-0.003432,-0.026546,-0.041780,-0.001242,-0.273810,-0.013342
10.180000,0.211142,0.211545,0.359176,0.570256,0.271803,0.468006,-0.027425,0.014551,-9.949260,-4.612051,24.902908,2.325270,-3.791783,2.714700,3.784772,-4.425305,-0.000232,-0.000920,-0.000838,-0.001416,-0.001055,61.606533,60.890480,60.399227,-20.174685,-20.036049,0.007752,0.008357,0.014588,-0.011136,-0.008567,-0.001424,-0.003341,-0.002947,-0.000650,-0.001535,-0.036695,-0.039896,-0.001208,-0.113652,-0.043037
10.190001,0.017052,-0.018521,0.206751,0.038427,0.839613,0.468082,-0.027446,0.014557,-9.783280,-4.453346,24.983915,2.708334,-4.173475,3.155793,3.772013,-4.707225,0.000442,0.000191,-0.000010,0.001761,-0.004898,61.448208,60.617493,60.088943,-22.054129,-19.737345,0.001546,0.001958,0.007538,-0.002593,-0.022737,0.000879,0.000730,0.000257,0.001889,-0.000909,-0.000111,-0.003635,-0.000107,-0.009714,-0.162713
10.200000,0.015818,-0.028617,0.229248,-0.093616,0.986437,0.468160,-0.027467,0.014508,-9.587931,-4.328426,25.062580,2.320680,-3.759437,2.753031,1.941905,-2.970142,0.001946,-0.001603,0.001837,0.007707,-0.013242,61.207813,60.360485,60.177162,-23.889883,-19.943901,0.000370,0.001616,0.009552,0.001844,-0.025207,0.000973,0.000450,-0.000326,-0.000972,-0.002984,0.009820,-0.007245,0.000990,-0.001929,-0.171308
10.210000,0.167321,0.054907,0.219510,-0.043307,1.075959,0.468239,-0.027484,0.014540,-9.705276,-4.423164,25.103315,1.886170,-3.333648,2.430454,-0.060160,-1.441858,0.000305,-0.000348,-0.00000016,0.000358,-0.005741,61.299690,59.747162,60.171234,-21.967371,-17.417263,0.003483,0.007471,0.007783,-0.006773,-0.032733,0.000258,0.002313,0.000533,0.001784,-0.002155,-0.011908,-0.033611,0.000085,0.021329,-0.201787
10.220000,0.368810,0.073447,0.191327,0.524380,0.535562,0.468318,-0.027503,0.014575,-9.725368,-4.416661,25.165892,1.497669,-3.173677,1.968871,-1.989881,1.029883,0.000129,-0.001356,0.000119,-0.001129,-0.001975,61.273575,58.904617,60.447556,-20.536510,-20.423277,0.003490,0.014277,0.008197,-0.014537,-0.011664,-0.000656,-0.000907,-0.002220,-0.001728,-0.000253,-0.012500,-0.070365,-0.000101,-0.101348,-0.106185
10.230000,0.373075,0.026804,0.218499,0.898340,0.031003,0.468398,-0.027518,0.014419,-9.648564,-4.536651,25.210804,1.107474,-2.672114,1.590068,-3.977293,2.965805,0.000428,-0.001148,0.000084,-0.003735,0.000542,61.050362,60.470806,60.357727,-19.572205,-22.209248,0.002260,0.012300,0.007553,-0.025426,-0.001813,0.002096,-0.000126,0.002795,0.000785,0.003685,-0.005772,-0.060645,0.000337,-0.171600,-0.006413
10.240000,0.162210,0.070757,0.368588,1.275359,-0.114370,0.468480,-0.027537,0.014237,-9.477885,-4.589414,25.259037,1.531192,-2.663804,1.866336,-2.321319,1.056193,-0.002003,-0.000495,-0.002234,-0.015086,0.008743,60.426792,60.314205,60.725025,-19.039360,-24.188126,0.003821,0.007588,0.016107,-0.033480,0.001690,-0.001890,-0.002048,-0.003207,0.000162,-0.002999,-0.018679,-0.033306,-0.001889,-0.220200,0.002755
10.250000,0.147779,0.287147,0.285263,1.270686,-0.041651,0.468558,-0.027556,0.014333,-9.655412,-4.687135,25.293333,1.866827,-3.025626,2.307894,-0.850116,-0.865318,-0.000109,0.000953,-0.000251,-0.005884,0.000069,60.101566,60.824913,59.955212,-19.184586,-22.146776,0.011943,0.006401,0.011154,-0.037175,-0.007041,0.000547,-0.000443,0.003873,0.001314,0.000685,-0.056808,-0.023279,-0.000101,-0.244214,0.021547
10.260000,0.080316,0.262539,0.323428,0.448569,0.588728,0.468637,-0.027574,0.014339,-9.583781,-4.624037,25.364750,2.082415,-3.397031,2.661206,1.949418,-2.815359,-0.000134,-0.000133,-0.000679,-0.002087,-0.001714,60.737129,60.747540,60.713688,-21.296852,-20.469707,0.008970,0.004790,0.011623,-0.011878,-0.016298,0.000395,0.001047,-0.001189,0.000250,0.000847,-0.041816,-0.019505,-0.000973,-0.085272,-0.113001
10.270000,0.065131,0.095418,0.154887,-0.023568,1.018902,0.468716,-0.027592,0.014359,-9.619679,-4.652989,25.419086,2.417996,-3.773947,3.089951,3.877253,-4.650162,-0.000102,-0.000173,-0.000057,0.000880,-0.005058,61.020229,60.529682,60.412342,-22.954409,-18.744646,0.004894,0.003517,0.007150,-0.000486,-0.030632,0.000252,0.000649,0.000208,0.001712,-0.000182,-0.019606,-0.012406,-0.000070,0.002799,-0.191062
10.280001,0.139128,0.101146,0.222111,-0.083718,1.269982,0.468794,-0.027612,0.014515,-9.840462,-4.708020,25.473553,2.429853,-3.345564,2.996076,3.919736,-3.538420,0.000181,-0.002106,0.000278,0.001468,-0.015578,60.881302,60.793110,60.992825,-24.677893,-16.906281,0.005160,0.005941,0.009144,0.001900,-0.034145,0.000132,-0.000075,0.001236,-0.000302,-0.005045,-0.021087,-0.031045,0.000195,0.007436,-0.232416
10.290000,0.236323,0.369344,0.190170,-0.055054,1.251336,0.468870,-0.027633,0.014844,-10.222693,-4.725717,25.527386,2.082716,-2.950294,2.526951,2.051570,-2.186633,0.001060,-0.000995,0.001390,0.007282,-0.007467,59.938980,60.945206,60.877285,-22.720060,-16.037018,0.015028,0.010390,0.009465,-0.007405,-0.036565,-0.001911,-0.001964,-0.004524,-0.003530,-0.002206,-0.072353,-0.051069,0.000349,0.012820,-0.243445
10.300000,0.028303,0.452048,-0.025314,-0.007863,0.600158,0.468942,-0.027650,0.014854,-9.953466,-4.457274,25.635889,1.650256,-2.566719,2.116785,0.097890,0.445110,-0.000677,-0.000041,0.000241,0.000169,-0.002203,60.794888,60.692570,60.420292,-20.756918,-18.959578,0.016063,0.000973,-0.000724,-0.001199,-0.011733,-0.005157,-0.001792,0.001856,0.002150,-0.000633,-0.084439,0.000535,0.000568,0.011706,-0.121288
10.310000,0.086831,0.218985,0.169751,0.753461,0.199171,0.469022,-0.027663,0.014628,-9.769069,-4.547981,25.684673,1.214216,-2.202008,1.731207,-2.102562,2.259017,0.000275,0.000472,0.000570,-0.001051,-0.000119,60.491844,60.456955,60.259018,-20.312313,-20.931479,0.009221,0.003705,0.005269,-0.018494,-0.005446,0.002729,0.006482,0.003506,0.001867,0.004247,-0.043072,-0.013219,0.000781,-0.157690,-0.041998
10.320001,0.254569,0.272738,0.443060,1.216483,0.045001,0.469107,-0.027676,0.014323,-9.599251,-4.744802,25.711147,1.224216,-2.303779,1.571135,-2.595457,2.285053,-0.000018,-0.000479,-0.000127,-0.005300,0.001089,59.768253,59.976383,61.074841,-18.490643,-22.821331,0.011268,0.010104,0.016439,-0.036242,-0.002830,0.003708,0.000477,0.000874,0.000088,0.001300,-0.054393,-0.047764,-0.000488,-0.227591,-0.011222
10.330000,0.279143,0.399711,0.149205,0.847734,0.393941,0.469182,-0.027691,0.014382,-9.535467,-4.686110,25.778749,1.615859,-2.763799,1.927097,-0.281222,0.604581,-0.002698,0.000491,-0.002492,-0.013698,0.006699,60.525368,60.130009,60.860428,-18.710739,-21.017282,0.014425,0.012084,0.008611,-0.025581,-0.018825,-0.006670,-0.003608,-0.004659,-0.006665,-0.005108,-0.076053,-0.052542,-0.001841,-0.133214,-0.076739
10.340000,0.149764,0.137971,0.130154,0.278681,0.847023,0.469259,-0.027711,0.014405,-9.530500,-4.667772,25.840841,1.968871,-3.165415,2.327455,1.765795,-1.851569,-0.000163,-0.000732,-0.000159,0.000256,-0.002313,60.825405,60.723606,60.899117,-20.697603,-21.438393,0.005606,0.005672,0.005565,-0.002673,-0.024328,0.001398,-0.001925,0.001786,0.003807,0.000389,-0.023348,-0.025348,0.000064,-0.073161,-0.164244
