Graph
Time (Seconds),L2_force (kg*m/s^2),L1_force (kg*m/s^2),L3_force (kg*m/s^2),R2_force (kg*m/s^2),R3_force (kg*m/s^2),body_x (Meters),body_y (Meters),body_z (Meters),body_alpha (Degrees),body_beta (Degrees),body_gemma (Degrees),L1_angle (Degrees),L2_angle (Degrees),L3_angle (Degrees),R2_angle (Degrees),R3_angle (Degrees),L1_tor (kg*m^2/s^2),L2_tor (kg*m^2/s^2),L3_tor (kg*m^2/s^2),R2_tor (kg*m^2/s^2),R3_tor (kg*m^2/s^2),L1_angle2 (Degrees),L2_angle2 (Degrees),L3_angle2 (Degrees),R2_angle2 (Degrees),R3_angle2 (Degrees),L1_tor2 (kg*m^2/s^2),L2_tor2 (kg*m^2/s^2),L3_tor2 (kg*m^2/s^2),R2_tor2 (kg*m^2/s^2),R3_tor2 (kg*m^2/s^2),L1_force_x (kg*m/s^2),L2_force_x (kg*m/s^2),L3_force_x (kg*m/s^2),R2_force_x (kg*m/s^2),R3_force_x (kg*m/s^2),L1_force_y (kg*m/s^2),L2_force_y (kg*m/s^2),L3_force_y (kg*m^2/s^2),R2_force_y (kg*m/s^2),R3_force_y (kg*m/s^2)
0.110000,0.658271,-0.014167,0.005047,0.359877,0.602224,0.399966,0.000019,0.018797,-0.090044,-0.135875,0.025088,-39.263607,-37.812725,-39.126141,-39.190830,-38.919952,0.000554,-0.015914,-0.000839,-0.010224,-0.017264,7.149378,6.142116,6.625311,-3.907845,-5.352923,0.001148,0.007419,0.002381,-0.002936,-0.005845,0.002786,0.007896,-0.002006,0.001236,0.000129,-0.007099,0.000129,-0.000829,-0.004890,-0.005178
0.120000,0.755981,-0.004913,0.372908,0.445768,0.513292,0.399966,0.000015,0.018551,0.204852,-0.213123,0.025068,-39.164726,-36.968391,-38.819904,-39.826702,-36.839149,-0.000209,-0.020416,-0.007951,-0.008831,-0.011283,5.226925,7.684073,4.634420,-3.679388,-7.915256,0.006467,0.009701,0.009929,-0.013882,-0.008901,-0.001673,-0.000256,0.011447,0.011800,0.009721,-0.021025,0.008176,-0.007918,0.027178,0.011685
0.130000,0.827608,0.096427,0.392483,0.450034,0.910564,0.399974,0.0000100,0.018444,0.214373,-0.127367,0.030969,-41.110996,-35.563034,-41.209366,-41.958469,-34.506279,0.003390,-0.021751,-0.006483,-0.007822,-0.025443,3.267890,9.699688,2.349421,-1.567893,-9.629868,0.001600,0.013099,0.008659,-0.009818,-0.013339,0.017857,0.000082,0.006140,0.009774,-0.005234,0.002409,-0.002716,-0.006657,0.009457,0.004152
0.140000,0.621707,0.366890,0.636045,0.472211,0.857851,0.399976,0.000011,0.018494,0.079996,-0.137098,0.024547,-38.964592,-38.163254,-39.691711,-40.821800,-36.898136,-0.019279,-0.007094,-0.025657,-0.020491,-0.013607,5.164880,7.890890,4.735288,-3.632761,-7.467072,-0.005229,0.019492,-0.002532,0.003836,-0.023122,-0.017942,0.019712,-0.015080,-0.015672,0.021236,0.029759,-0.033456,-0.025678,-0.028713,0.029071
0.150000,0.837109,0.318271,0.519108,0.323512,1.279403,0.399970,0.000016,0.018852,0.028810,-0.244900,0.015740,-37.431591,-36.670670,-38.077221,-39.313717,-35.624996,-0.009682,-0.027732,-0.014654,-0.010526,-0.036140,7.284479,6.099714,7.135526,-5.623600,-6.003884,0.004249,0.008857,0.005820,-0.004405,-0.017522,0.000406,-0.008623,0.003090,-0.000105,-0.001905,-0.001409,0.009690,-0.014627,0.001364,-0.002204
0.160000,1.265650,0.088702,0.210292,0.053431,1.551609,0.399955,0.000018,0.019497,-0.047226,-0.192665,0.010194,-35.544708,-34.135223,-36.344215,-37.402695,-32.999722,-0.003487,-0.034508,-0.007937,-0.003704,-0.043284,9.321187,5.975049,9.291216,-7.584292,-5.441094,0.001570,0.016774,0.003568,-0.001465,-0.019779,-0.001010,-0.001795,-0.004084,-0.003398,-0.004770,-0.002136,0.001991,-0.007998,0.002385,-0.008961
0.170000,1.509104,0.041517,-0.084550,-0.082423,1.591611,0.399935,0.000018,0.020375,-0.251587,0.056003,0.010504,-33.596470,-33.057636,-34.391319,-35.459957,-30.365868,-0.002214,-0.036299,0.000633,0.000720,-0.041550,11.298007,4.787580,11.207111,-9.451181,-5.267540,0.000598,0.020581,-0.000831,0.001339,-0.021291,-0.001252,0.002451,-0.000700,-0.000410,-0.003615,-0.001200,-0.005270,0.000640,-0.001323,-0.010139
0.180000,0.713811,0.154616,-0.047214,-0.023898,0.646775,0.399923,0.000020,0.021028,-0.303133,0.430787,0.009903,-31.793970,-35.467213,-32.437138,-33.506763,-32.093842,-0.003702,-0.012380,0.000321,0.000012,-0.009065,13.243928,2.510750,13.075086,-11.410130,-3.409963,0.001685,0.009549,-0.001444,-0.000186,-0.012267,0.000100,0.005970,-0.000210,-0.000658,0.010686,0.003054,-0.002765,0.000337,0.002701,0.000977
0.190000,1.017711,0.188791,-0.045711,-0.046739,1.083918,0.399909,0.000027,0.021438,-0.228919,0.725078,0.008723,-29.791182,-35.062588,-30.493301,-31.537310,-30.761456,-0.004649,-0.029347,0.000527,0.000432,-0.028966,15.189030,1.609193,14.995243,-13.322821,-2.626098,0.003180,0.009190,-0.000919,0.000158,-0.015301,-0.001166,-0.018552,0.002036,0.001995,-0.019122,-0.000621,0.002740,0.000577,0.001514,-0.007217
0.200000,1.349039,-0.040362,-0.071759,-0.046807,1.129695,0.399900,0.000036,0.021777,-0.034763,1.264910,0.012476,-29.769793,-32.541069,-30.391747,-31.441383,-28.391994,-0.000059,-0.033195,0.000681,0.000513,-0.024992,17.022608,-1.338117,16.769154,-15.247886,-2.974161,-0.000488,0.015043,-0.001442,0.000149,-0.014733,-0.001918,-0.028262,0.000319,0.000653,-0.022679,0.001006,0.000628,0.000698,0.001100,-0.004426
0.210000,1.136845,0.086507,-0.048679,-0.023267,0.969861,0.399895,0.000047,0.022050,0.782478,1.986481,0.008331,-31.801979,-31.332335,-32.345730,-33.411419,-27.614737,0.005556,-0.029484,0.007157,0.007012,-0.021035,15.140972,2.053128,14.900604,-13.235937,-4.542472,0.008085,0.002597,0.006117,-0.009528,-0.007463,0.014576,-0.043160,0.013808,0.014933,-0.033592,-0.019059,0.036954,0.006967,0.028736,0.003803
0.220000,0.753464,0.224886,-0.051332,-0.030087,0.843153,0.399893,0.000065,0.022065,1.842397,2.741674,-0.023774,-33.681633,-29.831671,-34.301243,-35.349495,-25.996632,-0.005309,-0.016478,0.000301,0.000123,-0.015383,13.450064,4.751134,12.818544,-11.286294,-7.751673,0.003221,0.008919,-0.001411,0.000038,-0.010643,-0.010689,-0.034156,0.000927,0.002505,-0.033932,0.011026,0.023440,0.000337,0.000391,0.024606
0.230000,0.348980,0.672216,0.036962,0.676630,0.855028,0.399880,0.000066,0.021896,2.230422,3.191120,-0.048571,-32.422413,-28.121115,-32.338326,-34.048325,-24.843067,-0.019459,-0.005907,-0.007605,-0.019472,-0.015189,12.102194,7.184813,11.032557,-9.676099,-10.006275,0.010555,0.006773,0.002322,-0.005864,-0.010759,-0.037223,-0.012107,-0.013000,-0.039040,-0.042068,0.021308,0.005068,-0.007417,0.012165,0.026442
0.240000,-0.003891,1.071850,0.022074,1.256556,0.286494,0.399898,0.000053,0.021919,2.001213,2.665662,-0.027186,-30.920185,-28.159433,-30.271502,-32.596107,-24.817024,-0.021941,0.002201,0.002176,-0.026066,-0.002309,10.193784,9.154066,9.110379,-7.163005,-12.048519,0.023283,0.001821,0.001734,-0.019194,-0.003878,-0.049077,0.014942,0.018823,-0.058099,-0.000107,0.020322,-0.008762,0.002336,0.044959,0.005428
0.250000,-0.047132,0.920468,0.035413,1.252854,-0.004803,0.399938,0.000026,0.021884,0.986390,1.165511,0.023832,-29.282930,-30.077547,-28.350807,-31.116293,-26.733217,-0.020162,0.009537,0.001771,-0.028998,0.008065,8.997135,11.110941,7.237133,-5.822032,-12.004197,0.018443,0.001229,0.002375,-0.015571,-0.006645,-0.023790,0.029239,0.010436,-0.035744,0.021542,0.012372,-0.007333,0.001857,0.019882,0.007451
0.260000,0.021514,0.134581,0.869560,0.265022,0.490190,0.399984,-0.000001,0.021549,-0.355173,-0.415140,0.024661,-27.288801,-32.016415,-27.347937,-29.262938,-29.203564,-0.004866,-0.001063,-0.015198,-0.007339,-0.008432,10.725308,9.313509,8.751112,-7.841965,-9.793566,-0.006208,0.008196,0.000058,0.003358,-0.008198,-0.007881,-0.004054,0.013345,-0.002816,0.002818,0.033452,-0.029338,-0.015516,-0.020456,-0.001297
0.270000,0.137733,-0.037716,1.657851,0.186467,1.132083,0.400006,-0.0000071,0.021383,-0.695486,-1.016816,0.002845,-25.324377,-32.019505,-26.216688,-27.469894,-29.541231,-0.000948,-0.006987,-0.041061,-0.005482,-0.027721,12.481570,7.270109,11.692465,-9.665707,-9.364563,-0.002911,0.000511,0.025422,-0.004609,-0.020746,-0.004954,-0.013040,0.002641,-0.001787,0.001347,0.009765,0.011697,-0.041829,0.006749,-0.004776
0.280000,0.767159,-0.060826,1.119687,0.377210,1.251529,0.400007,-0.00000073,0.021578,-0.453002,-0.857598,0.011731,-25.314329,-30.582890,-23.853445,-25.375631,-29.293013,0.000102,-0.026211,-0.027369,-0.009335,-0.033661,14.279685,4.980301,13.743215,-11.893626,-8.230968,-0.002066,0.008603,0.020493,-0.007328,-0.020258,-0.004634,-0.005603,0.002817,0.000640,0.004974,0.006652,-0.000635,-0.027786,0.001817,-0.008872
0.290000,1.207115,-0.020812,-0.006997,0.003361,1.111378,0.400002,0.000008,0.021841,-0.268002,-0.300839,0.030149,-25.244148,-28.145544,-25.702162,-25.485361,-27.918545,-0.000645,-0.028592,0.005389,-0.001159,-0.025575,16.193724,5.826397,15.601983,-13.884325,-7.141888,-0.000031,0.010846,0.000673,-0.000258,-0.017169,-0.005136,0.006852,0.010344,-0.003568,0.004136,-0.002460,0.009123,0.005209,-0.003549,-0.010307
0.300000,1.106951,-0.014687,-0.035850,0.318194,0.793254,0.400002,0.0000077,0.022010,0.130109,0.379725,0.049784,-27.197617,-26.780193,-27.660633,-27.366215,-25.680189,0.007125,-0.024527,0.001491,0.001456,-0.020452,14.359872,8.122953,13.750045,-12.210506,-10.392089,0.007139,0.012841,0.005812,-0.014059,-0.006564,0.012476,-0.005197,0.004504,0.013406,-0.010831,-0.021885,0.008301,0.001617,0.019782,-0.009931
0.310000,0.761156,0.535156,-0.017521,0.778005,0.577571,0.400006,0.0000032,0.022237,0.313210,0.566356,0.058888,-27.170425,-25.067593,-27.549061,-27.466942,-23.884724,-0.010762,-0.016250,0.000734,-0.016239,-0.010140,12.956159,10.572505,11.752242,-10.955050,-12.897142,0.008836,0.010160,0.000470,-0.011688,-0.009342,0.000478,-0.005457,0.005608,-0.006134,0.001626,0.004623,0.006263,0.000861,-0.002338,0.002073
0.320000,0.480526,0.650944,0.019383,0.953558,0.436986,0.400018,-0.000011,0.022458,0.195336,0.163629,0.061061,-25.508125,-23.490850,-25.647976,-26.552597,-22.248280,-0.017234,-0.006582,-0.005940,-0.022245,-0.005034,11.073950,12.861820,9.888939,-10.631618,-15.101108,0.013232,0.010748,0.000800,-0.014564,-0.007855,-0.005008,0.008707,-0.005445,-0.005332,0.010062,-0.008474,-0.007723,-0.005736,0.003098,0.000440
0.330000,-0.075690,0.319254,1.166433,1.152233,0.059835,0.400041,-0.000020,0.022716,0.370691,-0.391329,0.055761,-23.498434,-23.591322,-24.341806,-24.207573,-22.260393,-0.008967,0.001281,-0.020590,-0.022621,-0.000955,8.966071,14.742772,7.370621,-9.657613,-17.095209,0.006350,-0.001588,0.015379,-0.020149,-0.002182,-0.008509,0.002780,0.015259,0.006485,0.002759,0.001603,0.002604,-0.020844,0.010696,0.001924
0.340000,-0.004418,0.047301,1.036020,0.835080,0.058216,0.400061,-0.000024,0.022903,0.339614,-0.650691,0.050199,-21.521099,-25.499599,-22.857094,-22.001503,-24.223207,-0.001269,0.006402,-0.021147,-0.019446,0.004707,10.665586,12.737456,10.441830,-11.580088,-15.249664,-0.008090,0.008540,0.008927,-0.005139,-0.010154,0.000989,0.008489,0.001929,-0.000355,0.007699,0.028737,-0.028219,-0.021608,-0.015346,0.016007
0.350000,-0.043761,0.126944,0.828164,0.479738,0.290126,0.400075,-0.000020,0.022721,0.553313,-0.612992,0.045037,-19.541561,-27.457020,-20.640934,-20.381392,-26.277212,-0.002195,-0.000299,-0.018009,-0.007170,-0.005524,12.531458,10.648621,12.430753,-13.924259,-13.346946,0.000562,-0.001248,0.013424,-0.009316,-0.005455,0.002036,-0.004273,0.002975,0.008425,0.002643,0.006191,0.002509,-0.018225,0.008156,0.001879
0.360000,-0.012741,0.449369,0.865158,0.563903,0.929943,0.400080,-0.000025,0.022610,0.334667,-0.392657,0.038809,-17.998423,-25.596714,-19.041164,-18.299114,-24.684231,-0.006894,-0.008125,-0.014178,-0.010536,-0.025118,14.688130,8.744965,15.532370,-16.845861,-11.512473,0.007781,0.000507,0.017396,-0.009985,-0.015654,0.003814,-0.018285,0.009898,0.001879,-0.005178,0.002489,-0.009038,-0.014508,0.001487,0.006956
0.370000,1.288437,0.368523,-0.066759,-0.051221,1.399183,0.400087,-0.000023,0.022638,0.276001,0.043575,0.040040,-17.950485,-23.260139,-19.092161,-18.314215,-22.353601,-0.005646,-0.024026,-0.000253,0.000731,-0.027924,16.984850,8.515661,17.455341,-18.728605,-9.011096,0.008239,0.015659,-0.000973,-0.001290,-0.024180,0.000825,0.010699,-0.005101,-0.000484,-0.000826,-0.000292,0.021243,-0.000350,0.004122,0.007690
0.380000,0.853499,0.568401,-0.054509,0.217883,1.209239,0.400096,-0.000024,0.022889,0.421273,0.503116,0.058723,-20.255564,-21.805128,-21.075871,-20.330774,-20.700115,-0.001317,-0.019000,0.008357,0.004480,-0.024685,15.638456,10.721075,15.536714,-16.992197,-11.643733,0.017121,0.004878,0.006671,-0.013287,-0.012545,0.003643,-0.015816,0.014540,0.009355,-0.015978,-0.009106,0.032409,0.008239,0.014807,-0.007887
0.390000,0.488135,0.545625,-0.038204,0.327303,0.707121,0.400112,-0.000028,0.023026,0.629050,0.781108,0.071404,-22.087749,-20.057150,-23.012671,-22.352495,-18.896631,-0.008464,-0.007540,0.000678,-0.004616,-0.009798,14.517048,13.247999,13.540605,-15.666981,-14.541424,0.011397,0.010161,-0.000708,-0.006580,-0.012577,-0.005634,-0.001012,0.003757,-0.001434,-0.002185,0.003716,-0.001858,0.000786,0.002965,0.008488
0.400000,0.264621,0.823187,0.033355,0.793203,0.540024,0.400131,-0.000041,0.023103,0.507429,0.409665,0.078236,-20.383265,-18.135509,-21.055103,-20.720795,-16.843855,-0.020349,-0.003083,-0.006947,-0.018731,-0.005936,13.219394,15.210475,11.713174,-14.244185,-17.160269,0.014978,0.005960,0.001291,-0.012706,-0.009278,-0.010344,0.006627,-0.005104,-0.009831,0.005662,0.002555,-0.003283,-0.006679,0.006115,0.001520
0.410000,-0.093776,0.601124,1.180143,1.302824,0.107686,0.400162,-0.000046,0.023339,0.741904,-0.169629,0.079517,-18.686163,-18.228794,-18.813601,-19.331152,-16.823307,-0.009335,0.002056,-0.017366,-0.021243,-0.000500,12.409389,17.047195,10.925926,-12.339159,-19.214409,0.012693,-0.002201,0.017487,-0.025977,-0.004514,-0.001034,0.005068,0.008619,0.002769,0.003694,0.006672,0.004116,-0.017755,0.019682,0.005716
0.420000,0.006022,0.288394,0.971182,1.082320,0.148432,0.400192,-0.000054,0.023739,0.299500,-0.639831,0.064657,-16.662943,-20.116938,-17.226276,-17.852633,-18.806635,-0.006209,0.006578,-0.017245,-0.017844,0.004080,12.546074,15.185997,13.432932,-12.144484,-17.144352,0.000056,0.009627,0.009838,-0.016391,-0.011578,-0.001425,0.007298,0.002141,0.006702,0.008730,0.016572,-0.032325,-0.017638,-0.005399,0.008616
0.430000,-0.044723,-0.034828,0.824797,0.558856,0.060516,0.400217,-0.000059,0.023763,0.109086,-0.795544,0.050771,-14.677477,-22.069603,-15.067435,-16.437622,-20.753433,0.000410,-0.000371,-0.013755,-0.009491,-0.001947,14.420360,13.278461,16.495646,-14.139642,-15.334809,-0.002186,-0.001711,0.015397,-0.008410,-0.002053,-0.000986,-0.005122,0.008117,0.005381,-0.002738,0.006534,0.005746,-0.014099,-0.000763,0.003471
0.440000,0.298317,0.233489,0.591368,0.451204,0.607220,0.400235,-0.000062,0.023575,-0.097643,-0.691387,0.037836,-12.898269,-22.008017,-13.192182,-14.618492,-21.109016,-0.002795,-0.005654,-0.009321,-0.006778,-0.010039,16.352921,11.428600,19.366209,-15.821659,-13.009046,0.003834,0.004154,0.011206,-0.008669,-0.012219,0.003217,0.001377,0.002712,0.004852,0.006773,0.001603,0.004068,-0.009729,-0.000374,-0.002522
0.450000,1.312192,0.153473,-0.072483,0.141539,1.186744,0.400252,-0.000059,0.023396,-0.078874,-0.387949,0.041980,-12.972885,-19.624699,-13.218221,-14.524126,-19.586565,-0.001984,-0.029050,0.001887,-0.002184,-0.025426,18.302668,10.865002,21.182001,-17.853817,-11.014780,0.003463,0.020805,0.000501,-0.003869,-0.020255,0.000215,0.001425,0.001721,0.000200,0.002199,0.000745,-0.000726,0.001950,0.001626,0.000551
0.460000,1.724664,0.277173,-0.085224,0.441996,1.419290,0.400268,-0.000064,0.023681,0.178693,0.176202,0.055177,-14.898275,-18.237993,-15.177652,-16.496279,-18.944508,0.003715,-0.031700,0.007443,0.001498,-0.025076,16.550888,9.936449,19.327387,-16.685564,-11.973981,0.012431,0.026339,0.006200,-0.017376,-0.025497,0.005430,-0.007152,0.005475,0.005908,-0.007128,-0.012980,0.007120,0.007102,0.011452,0.000796
0.470000,0.726301,0.300500,-0.039276,0.530566,0.480174,0.400285,-0.000066,0.024004,0.655311,0.560367,0.070586,-16.902128,-16.376074,-17.086020,-18.602650,-16.895937,-0.003809,-0.011311,0.000840,-0.007146,-0.009061,14.584093,13.010200,17.360073,-15.477465,-14.138316,0.006363,0.006572,-0.001170,-0.010325,-0.002575,-0.001049,-0.006196,0.004653,-0.003016,-0.004902,0.000805,0.024071,0.000981,0.003765,-0.007954
0.480000,0.188957,0.636157,0.005820,0.739668,0.305166,0.400310,-0.000078,0.024107,0.698321,0.455322,0.078405,-17.171087,-14.453329,-17.091150,-19.125051,-15.005883,-0.007725,-0.000737,0.0000090,-0.009835,-0.002977,13.508613,14.950082,15.452046,-14.249862,-16.096407,0.013072,0.005385,0.001315,-0.012507,-0.006090,-0.000886,0.007447,0.004034,-0.003167,0.004786,0.004634,-0.005441,0.000147,0.002153,0.004205
0.490000,-0.030359,0.818293,0.055756,1.027144,0.093366,0.400348,-0.000099,0.023937,0.190360,-0.285696,0.086276,-15.810802,-14.290132,-15.113098,-18.016560,-15.116645,-0.016564,0.002471,-0.006012,-0.019725,0.001557,12.824636,16.871387,13.750565,-13.072389,-18.070978,0.015296,0.000916,0.002003,-0.019472,-0.000535,0.001815,0.012315,0.000354,0.003334,0.011432,-0.002793,-0.007431,-0.005634,0.010540,-0.008328
0.500000,-0.030281,0.579670,1.604242,1.183119,0.547974,0.400390,-0.000115,0.024168,0.198563,-0.831558,0.074344,-13.999431,-16.149200,-12.841236,-16.471930,-17.432116,-0.009977,0.006364,-0.021818,-0.019365,-0.000434,11.274757,14.977239,12.882966,-12.804604,-15.671782,0.010504,0.006509,0.024499,-0.020975,-0.021716,-0.000848,0.001937,0.018549,0.009811,0.013014,0.008429,-0.012566,-0.022435,0.004531,0.017904
0.510000,-0.063782,-0.007711,1.035157,0.405778,0.254353,0.400416,-0.000118,0.024353,0.351899,-0.898606,0.069265,-12.073695,-18.102411,-10.706160,-14.665277,-19.554735,-0.001372,-0.000201,-0.017024,-0.007535,-0.006130,13.220597,12.901572,14.258456,-15.422466,-13.951271,-0.008384,-0.002246,0.014832,-0.001154,-0.007279,-0.004625,-0.005721,0.004007,0.001264,-0.004872,0.023504,0.004029,-0.017558,-0.011164,0.007580
0.520000,-0.020102,0.242298,0.580610,0.159678,0.776181,0.400434,-0.000120,0.024178,0.525290,-0.464641,0.075755,-10.136693,-20.086540,-8.930347,-12.807766,-20.237494,-0.002601,-0.000830,-0.006739,-0.003164,-0.012810,15.410054,10.918904,16.897261,-17.271261,-12.505431,0.003678,0.000323,0.012259,-0.003675,-0.012476,0.001172,-0.005298,0.004375,-0.001751,0.005908,0.003483,-0.003370,-0.006911,0.001857,-0.000638
0.530000,1.103105,0.185332,-0.068403,0.072597,1.120344,0.400450,-0.000120,0.023895,0.579232,0.133983,0.079464,-10.241060,-19.205978,-8.812609,-12.826753,-18.772585,-0.002411,-0.022646,0.001074,-0.000630,-0.025074,17.484819,10.221980,18.790178,-19.276110,-10.549941,0.005606,0.014425,-0.001528,-0.002947,-0.017904,-0.003594,-0.002885,0.000872,0.000582,-0.009253,-0.003077,0.017428,0.001131,0.001303,0.011837
0.540000,1.310120,0.842399,-0.073084,0.536972,1.479573,0.400469,-0.000124,0.024130,0.825496,0.808110,0.090319,-12.329392,-17.659485,-10.753869,-14.728053,-18.125443,-0.000228,-0.022265,0.008117,0.001524,-0.021737,17.441105,9.141416,16.800680,-17.316425,-7.678411,0.022178,0.021566,0.006574,-0.020707,-0.029804,0.000377,-0.021261,0.005968,0.000788,-0.015484,0.005760,0.019945,0.007852,0.017537,0.026576
